REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS,Facility Id,FRS Id,Facility Name,City_x,State_x,Zip Code,Address_x,County_x,Latitude_x,Longitude_x,Primary NAICS Code,FRS_ID,FacilityName,Address_y,City_y,State_y,Zip,Latitude_y,Longitude_y,County_y,NAICS,SIC,FacilityID,Source,FRS_ID_Issues
2017,"AIR PRODUCTS & CHEMICALS, INC, Tesoro Martinez",1002122,,38.026667,-122.067222,MARTINEZ,CONTRA COSTA COUNTY,CA,94553,AIR PRODUCTS & CHEMICALS INC (100%),232285,P,1002122,110070131948.0,"AIR PRODUCTS & CHEMICALS, INC, Tesoro Martinez",MARTINEZ,CA,94553,nan,CONTRA COSTA COUNTY,38.026667,-122.067222,325120,110071160496.0,"AIR PRODUCTS & CHEMICALS, INC, Tesoro Martinez",None,MARTINEZ,CA,94553.0,38.026667,-122.067222,CONTRA COSTA COUNTY,325120,nan,1002122,GHGRP,True
2017,AIR PRODUCTS AND CHEMICALS INC - CATLETTSBURG HYDROGEN PLANT,1005809,11631 US Route 23,38.37673,-82.60581,CATLETTSBURG,BOYD COUNTY,KY,41129,AIR PRODUCTS & CHEMICALS INC (100%),176811,P,1005809,110063668277.0,AIR PRODUCTS AND CHEMICALS INC - CATLETTSBURG HYDROGEN PLANT,CATLETTSBURG,KY,41129,11631 US Route 23 ,BOYD COUNTY,38.384444,-82.598528,325120,110071160505.0,AIR PRODUCTS AND CHEMICALS INC - CATLETTSBURG HYDROGEN PLANT,11631 US Route 23,CATLETTSBURG,KY,41129.0,38.37673,-82.60581,BOYD COUNTY,325120,nan,1005809,GHGRP,True
2017,AIR PRODUCTS AND CHEMICALS INC - GARYVILLE,1002727,4663 W AIRLINE HWY,30.09959,-90.648851,GARYVILLE,ST. JOHN THE BAPTIST PARISH,LA,70051,AIR PRODUCTS & CHEMICALS INC (100%),890024,P,1002727,110033135328.0,AIR PRODUCTS AND CHEMICALS INC - GARYVILLE,GARYVILLE,LA,70051,4663 W AIRLINE HWY ,ST. JOHN THE BAPTIST PARISH,30.06273,-90.58819,325120,110041135580.0,AIR PRODUCTS AND CHEMICALS INC - GARYVILLE,4663 W AIRLINE HWY,GARYVILLE,LA,70051.0,30.09959,-90.648851,ST. JOHN THE BAPTIST PARISH,325120,nan,1002727,GHGRP,True
2017,Air Products LLC - Corpus Christi,1004442,5401 Up River Road,27.810323,-97.458049,Corpus Christi,NUECES COUNTY,TX,78407,AIR PRODUCTS & CHEMICALS INC (100%),197436,P,1004442,110041624873.0,Air Products LLC - Corpus Christi,Corpus Christi,TX,78407,5401 Up River Road,NUECES COUNTY,27.809555,-97.457489,325120,110067124258.0,Air Products LLC - Corpus Christi,5401 Up River Road,Corpus Christi,TX,78407.0,27.810323,-97.458049,NUECES COUNTY,325120,nan,1004442,GHGRP,True
2017,Air Products LLC - Pasadena SMR,1006943,1435 Highway 225,29.716011,-95.200573,Pasadena,HARRIS COUNTY,TX,77506,AIR PRODUCTS & CHEMICALS INC (100%),562436,P,1006943,110043799958.0,Air Products LLC - Pasadena SMR,Pasadena,TX,77506,1435 Highway 225,HARRIS COUNTY,29.716191,-95.194361,325120,110059763000.0,Air Products LLC - Pasadena SMR,1435 Highway 225,Pasadena,TX,77506.0,29.716011,-95.200573,HARRIS COUNTY,325120,nan,1006943,GHGRP,True
2017,Air Products and Chemicals Inc. Luling SMR Facility,1010506,12501 River Road B,29.93061,-90.34702,Luling,ST. CHARLES PARISH,LA,70070,AIR PRODUCTS & CHEMICALS INC (100%),722823,P,1010506,110015670521.0,Air Products and Chemicals Inc. Luling SMR Facility,Luling,LA,70070,12501 River Road B,ST. CHARLES PARISH,29.92444,-90.352217,325120,110071159441.0,Air Products and Chemicals Inc. Luling SMR Facility,12501 River Road B,Luling,LA,70070.0,29.93061,-90.34702,ST. CHARLES PARISH,325120,nan,1010506,GHGRP,True
2017,Air Products and Chemicals Inc./Detroit Hydrogen Facility Marathon Refinery,1010625,1025 Oakwood Blvd,42.28689,-83.15642,Detroit,WAYNE COUNTY,MI,48217,AIR PRODUCTS & CHEMICALS INC (100%),371991,P,1010625,110054838459.0,Air Products and Chemicals Inc./Detroit Hydrogen Facility Marathon Refinery,Detroit,MI,48217,1025 Oakwood Blvd,WAYNE COUNTY,42.28689,-83.15642,325120,110067126096.0,Air Products and Chemicals Inc./Detroit Hydrogen Facility Marathon Refinery,1025 Oakwood Blvd,Detroit,MI,48217.0,42.28689,-83.15642,WAYNE COUNTY,325120,nan,1010625,GHGRP,True
2017,"Air Products and Chemicals, Inc. - BR SMR",1004586,2 Gulf States Utility Rd,30.488192,-91.164097,"Baton Rouge, La",EAST BATON ROUGE PARISH,LA,70805,AIR PRODUCTS & CHEMICALS INC (100%),934705,P,1004586,110041624472.0,"Air Products and Chemicals, Inc. - BR SMR","Baton Rouge, La",LA,70805,2 Gulf States Utility Rd,EAST BATON ROUGE PARISH,30.493536,-91.187226,325120,110071160219.0,"Air Products and Chemicals, Inc. - BR SMR",2 Gulf States Utility Rd,"Baton Rouge, La",LA,70805.0,30.488192,-91.164097,EAST BATON ROUGE PARISH,325120,nan,1004586,GHGRP,True
2017,"Air Products and Chemicals, Inc. - Joliet, IL H2 Plant",1005852,25915 S.E. Frontage Road (c/o ExxonMobil),41.417473,-88.216903,Channahon,WILL COUNTY,IL,60410,AIR PRODUCTS & CHEMICALS INC (100%),98269,P,1005852,110000595339.0,"Air Products and Chemicals, Inc. - Joliet, IL H2 Plant",Channahon,IL,60410,25915 S.E. Frontage Road (c/o ExxonMobil),WILL COUNTY,41.413831,-88.18346,325120,110071160999.0,"Air Products and Chemicals, Inc. - Joliet, IL H2 Plant",25915 S.E. Frontage Road (c/o ExxonMobil),Channahon,IL,60410.0,41.417473,-88.216903,WILL COUNTY,325120,nan,1005852,GHGRP,True
2017,HollyFrontier Cheyenne Refining LLC,1007922,300 Morrie Ave.,41.129889,-104.789222,Cheyenne,LARAMIE COUNTY,WY,82007,HOLLYFRONTIER CORP (100%),102679,"C,MM,P,Y",1007922,110070828210.0,HollyFrontier Cheyenne Refining LLC,Cheyenne,WY,82007,300 Morrie Ave.,LARAMIE COUNTY,41.129889,-104.789222,324110,110000468048.0,HollyFrontier Cheyenne Refining LLC,300 Morrie Ave.,Cheyenne,WY,82007.0,41.129889,-104.789222,LARAMIE COUNTY,324110,nan,1007922,GHGRP,True
