Facility Id,FRS Id,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Unit Name,Unit Type,Unit Reporting Method,Unit Maximum Rated Heat Input Capacity (mmBTU/hr),Unit CO2 emissions (non-biogenic) ,Unit Methane (CH4) emissions ,Unit Nitrous Oxide (N2O) emissions ,Unit Biogenic CO2 emissions (metric tons),FacilityID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,UrbanRural
1002750,110001666064.0,327310,"C,H",Minerals,GP-GHG6&7,OCS (Other combustion source),Tier1/2/3,0.83,37.0,0.0,0.0,0.0,1002750,Argos Cement LLC - Harleyville Plant,463 JUDGE STREET,HARLEYVILLE,SC,29448.0,33.226205,-80.452832,DORCHESTER COUNTY,327310,,
1002750,110001666064.0,327310,"C,H",Minerals,GP-GHG6&7,OCS (Other combustion source),Tier1/2/3,0.83,37.1,0.0,0.0,0.0,1002750,Argos Cement LLC - Harleyville Plant,463 JUDGE STREET,HARLEYVILLE,SC,29448.0,33.226205,-80.452832,DORCHESTER COUNTY,327310,,
1002750,110001666064.0,327310,"C,H",Minerals,GP-GHG6&7,OCS (Other combustion source),Tier1/2/3,0.83,36.7,0.0,0.0,0.0,1002750,Argos Cement LLC - Harleyville Plant,463 JUDGE STREET,HARLEYVILLE,SC,29448.0,33.226205,-80.452832,DORCHESTER COUNTY,327310,,
1002750,110001666064.0,327310,"C,H",Minerals,GP-GHG6&7,OCS (Other combustion source),Tier1/2/3,0.83,36.6,0.0,0.0,0.0,1002750,Argos Cement LLC - Harleyville Plant,463 JUDGE STREET,HARLEYVILLE,SC,29448.0,33.226205,-80.452832,DORCHESTER COUNTY,327310,,
1002750,110001666064.0,327310,"C,H",Minerals,GP-GHG6&7,OCS (Other combustion source),Tier1/2/3,0.83,36.5,0.0,0.0,0.0,1002750,Argos Cement LLC - Harleyville Plant,463 JUDGE STREET,HARLEYVILLE,SC,29448.0,33.226205,-80.452832,DORCHESTER COUNTY,327310,,
1002750,110001666064.0,327310,"C,H",Minerals,GP-GHG6&7,OCS (Other combustion source),Tier1/2/3,0.83,37.9,0.0,0.0,0.0,1002750,Argos Cement LLC - Harleyville Plant,463 JUDGE STREET,HARLEYVILLE,SC,29448.0,33.226205,-80.452832,DORCHESTER COUNTY,327310,,
1002750,110001666064.0,327310,"C,H",Minerals,GP-GHG6&7,OCS (Other combustion source),Tier1/2/3,0.83,38.5,0.0,0.0,0.0,1002750,Argos Cement LLC - Harleyville Plant,463 JUDGE STREET,HARLEYVILLE,SC,29448.0,33.226205,-80.452832,DORCHESTER COUNTY,327310,,
1002750,110001666064.0,327310,"C,H",Minerals,GPGHG6&7,OCS (Other combustion source),Tier1/2/3,0.83,38.5,0.0,0.0,0.0,1002750,Argos Cement LLC - Harleyville Plant,463 JUDGE STREET,HARLEYVILLE,SC,29448.0,33.226205,-80.452832,DORCHESTER COUNTY,327310,,
1002750,110001666064.0,327310,"C,H",Minerals,GPGHG6&7,OCS (Other combustion source),Tier1/2/3,0.83,38.5,0.0,0.894,0.0,1002750,Argos Cement LLC - Harleyville Plant,463 JUDGE STREET,HARLEYVILLE,SC,29448.0,33.226205,-80.452832,DORCHESTER COUNTY,327310,,
1006659,110000589015.0,327310,"C,H",Minerals,CP-GHG1,OCS (Other combustion source),Tier1/2/3,0.48,1.1,0.0,0.0,0.0,1006659,ARGOS CEMENT LLC. - ROBERTA PLANT,8039 HIGHWAY 25,CALERA,AL,35040.0,33.1043,-86.7985,SHELBY COUNTY,327310,,
