Facility Id,FRS Id,Facility Name,City_x,State_x,Zip Code,Address_x,County_x,Latitude_x,Longitude_x,Primary NAICS Code,FRS_ID,FacilityName,Address_y,City_y,State_y,Zip,Latitude_y,Longitude_y,County_y,NAICS,SIC,FacilityID,Source
issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,110000380926.0,DOMTAR PAPER CO LLC HAWESVILLE MILL,58 WESCOR ROAD,HAWESVILLE,KY,42348.0,37.894847,-86.685793,HANCOCK COUNTY,322121,nan,1000961,GHGRP
issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,110000426263.0,SAPPI CLOQUET LLC,2201 AVENUE B,CLOQUET,MN,55720.0,46.7239,-92.4316,CARLTON COUNTY,322121,nan,1001995,GHGRP
issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,110000490898.0,NIPPON DYNAWAVE PACKAGING,3401 INDUSTRIAL WAY,LONGVIEW,WA,98632.0,46.122749,-122.974048,COWLITZ COUNTY,322121,nan,1006360,GHGRP
issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,110000560492.0,International Paper-Franklin Mill,34040 UNION CAMP DR,FRANKLIN,VA,23851.0,36.6803,-76.9128,Isle of Wight,322121,nan,1000258,GHGRP
issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,110002438103.0,International Paper-Riverdale Mill,601 COUNTY RD 78,SELMA,AL,36703.0,32.425,-86.8694,Dallas,322121,nan,1006788,GHGRP
issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,110007317484.0,"WestRock CP, LLC - West Point Mill",1901 MAIN STREET,WEST POINT,VA,23181.0,37.5392,-76.8053,KING WILLIAM COUNTY,322130,nan,1005579,GHGRP
issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,110008053587.0,PIXELLE ANDROSCOGGIN LLC,300 RILEY RD,JAY,ME,4239.0,44.506335,-70.238607,FRANKLIN COUNTY,322121,nan,1000593,GHGRP
issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,110014206117.0,GEORGIA-PACIFIC TOLEDO LLC,1400 SE BUTLER BRIDGE ROAD,TOLEDO,OR,97391.0,44.614453,-123.936832,LINCOLN COUNTY,322130,nan,1004055,GHGRP
issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,110016966381.0,"WestRock Charleston Kraft, LLC",5600 VIRGINIA AVE,CHARLESTON,SC,29423.0,32.8994,-79.9694,Charleston,322121,nan,1000426,GHGRP
issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,110040877619.0,DOMTAR A. W. LLC-NEKOOSA,301 POINT BASSE AVE.,NEKOOSA,WI,54457.0,44.3143,-89.8962,WOOD COUNTY,322121,nan,1004396,GHGRP
issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,110054076389.0,International Paper ROME LINERBOARD MILL,238 MAYS BRIDGE RD.,ROME,GA,30165.0,34.253517,-85.329016,FLOYD COUNTY,322130,nan,1006760,GHGRP
issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,110056957084.0,PACKAGING CORP. OF AMERICA,5495 LAKE PARK-CLYATTVILLE ROAD,VALDOSTA,GA,31601.0,30.6949,-83.30442,LOWNDES COUNTY,322130,nan,1003280,GHGRP
issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,110056961890.0,"WestRock CP, LLC - Florence Mill",7320 PAPER MILL ROAD,FLORENCE,SC,29501.0,34.1519,-79.5587,Florence,322130,nan,1000319,GHGRP
issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,110059257806.0,Interstate Paper LLC dba DSSmith Riceboro,2366 INTERSTATE PAPER ROAD,RICEBORO,GA,31323.0,31.74221,-81.406519,LIBERTY COUNTY,322130,nan,1004886,GHGRP
issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,110070828183.0,International Paper - Georgetown Mill,700 S. KAMINSKI ST.,GEORGETOWN,SC,29440.0,33.364166,-79.303279,GEORGETOWN COUNTY,322121,nan,1007912,GHGRP
