FlowName,Compartment,FlowAmount,Unit,DataReliability,Source,Year,FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,FlowChemIdentifier_x,FlowChemIdentifier_y
Carbon Dioxide,air,158706800.0,kg,2.6977167960037,GHGRP,2017.0,110071161803.0,Patrick Draw Gas Plant,None,Green River,WY,82935.0,41.5786,-108.5201,SWEETWATER COUNTY,211111,,1001866,18923-20-1,18923-20-1
Methane,air,91700.0,kg,4.924754634678298,GHGRP,2017.0,110071161803.0,Patrick Draw Gas Plant,None,Green River,WY,82935.0,41.5786,-108.5201,SWEETWATER COUNTY,211111,,1001866,74-82-8,74-82-8
Nitrous Oxide,air,234.0,kg,2.051282051282051,GHGRP,2017.0,110071161803.0,Patrick Draw Gas Plant,None,Green River,WY,82935.0,41.5786,-108.5201,SWEETWATER COUNTY,211111,,1001866,126386-65-0,126386-65-0
Carbon Dioxide,air,231598400.0,kg,4.514557527167718,GHGRP,2017.0,110043808635.0,Medicine Bow Treating Facility,None,Gillette,WY,82716.0,42.787245348167,-105.619030878822,CONVERSE COUNTY,211111,,1001938,18923-20-1,18923-20-1
Methane,air,20050.0,kg,4.893765586034912,GHGRP,2017.0,110043808635.0,Medicine Bow Treating Facility,None,Gillette,WY,82716.0,42.787245348167,-105.619030878822,CONVERSE COUNTY,211111,,1001938,74-82-8,74-82-8
Nitrous Oxide,air,71.0,kg,2.0,GHGRP,2017.0,110043808635.0,Medicine Bow Treating Facility,None,Gillette,WY,82716.0,42.787245348167,-105.619030878822,CONVERSE COUNTY,211111,,1001938,126386-65-0,126386-65-0
Carbon Dioxide,air,34297300.0,kg,2.0,GHGRP,2017.0,110071160493.0,Coyote Gulch Treating Plant,None,DURANGO,CO,81301.0,37.0141,-108.0615,LA PLATA COUNTY,211111,,1001946,18923-20-1,18923-20-1
Methane,air,650.0,kg,2.0,GHGRP,2017.0,110071160493.0,Coyote Gulch Treating Plant,None,DURANGO,CO,81301.0,37.0141,-108.0615,LA PLATA COUNTY,211111,,1001946,74-82-8,74-82-8
Nitrous Oxide,air,65.0,kg,2.0,GHGRP,2017.0,110071160493.0,Coyote Gulch Treating Plant,None,DURANGO,CO,81301.0,37.0141,-108.0615,LA PLATA COUNTY,211111,,1001946,126386-65-0,126386-65-0
Carbon Dioxide,air,213203900.0,kg,2.203364478792367,GHGRP,2017.0,110071159505.0,Fort Lupton Compressor Station,None,Brighton,CO,80601.0,40.1434,-104.7515,WELD COUNTY,211111,,1001977,18923-20-1,18923-20-1
Methane,air,194940.0,kg,4.942289935364728,GHGRP,2017.0,110071159505.0,Fort Lupton Compressor Station,None,Brighton,CO,80601.0,40.1434,-104.7515,WELD COUNTY,211111,,1001977,74-82-8,74-82-8
Nitrous Oxide,air,389.0,kg,2.107969151670951,GHGRP,2017.0,110071159505.0,Fort Lupton Compressor Station,None,Brighton,CO,80601.0,40.1434,-104.7515,WELD COUNTY,211111,,1001977,126386-65-0,126386-65-0
Carbon Dioxide,air,3370884000.0,kg,3.657170611625911,GHGRP,2017.0,110071162292.0,Shute Creek Facility,None,KEMMERER,WY,83101.0,41.887,-110.09446,LINCOLN COUNTY,211111,,1002150,18923-20-1,18923-20-1
Methane,air,1115909.9999999998,kg,4.973707557061053,GHGRP,2017.0,110071162292.0,Shute Creek Facility,None,KEMMERER,WY,83101.0,41.887,-110.09446,LINCOLN COUNTY,211111,,1002150,74-82-8,74-82-8
Nitrous Oxide,air,1155.0,kg,2.45974025974026,GHGRP,2017.0,110071162292.0,Shute Creek Facility,None,KEMMERER,WY,83101.0,41.887,-110.09446,LINCOLN COUNTY,211111,,1002150,126386-65-0,126386-65-0
Carbon Dioxide,air,70630100.0,kg,2.870194152351476,GHGRP,2017.0,110043789969.0,Chipeta Gas Plant,None,Vernal,UT,84078.0,40.0344,-109.4289,UINTAH COUNTY,211111,,1002174,18923-20-1,18923-20-1
Methane,air,129290.0,kg,4.977956531827674,GHGRP,2017.0,110043789969.0,Chipeta Gas Plant,None,Vernal,UT,84078.0,40.0344,-109.4289,UINTAH COUNTY,211111,,1002174,74-82-8,74-82-8
Nitrous Oxide,air,108.0,kg,2.361111111111111,GHGRP,2017.0,110043789969.0,Chipeta Gas Plant,None,Vernal,UT,84078.0,40.0344,-109.4289,UINTAH COUNTY,211111,,1002174,126386-65-0,126386-65-0
Carbon Dioxide,air,26958500.0,kg,2.168525696904501,GHGRP,2017.0,110043795408.0,Sneed Booster Station,None,Dumas,TX,79029.0,35.8117,-101.6294,MOORE COUNTY,211130,,1002195,18923-20-1,18923-20-1
Methane,air,103250.0,kg,4.986053268765133,GHGRP,2017.0,110043795408.0,Sneed Booster Station,None,Dumas,TX,79029.0,35.8117,-101.6294,MOORE COUNTY,211130,,1002195,74-82-8,74-82-8
Nitrous Oxide,air,50.0,kg,2.12,GHGRP,2017.0,110043795408.0,Sneed Booster Station,None,Dumas,TX,79029.0,35.8117,-101.6294,MOORE COUNTY,211130,,1002195,126386-65-0,126386-65-0
Carbon Dioxide,air,537799400.0,kg,3.239784573950808,GHGRP,2017.0,110071161739.0,Echo Springs Gas Plant,None,Wamsutter,WY,82336.0,41.6472,-107.8236,CARBON COUNTY,211112,,1002239,18923-20-1,18923-20-1
Methane,air,346040.00000000006,kg,4.948416368049936,GHGRP,2017.0,110071161739.0,Echo Springs Gas Plant,None,Wamsutter,WY,82336.0,41.6472,-107.8236,CARBON COUNTY,211112,,1002239,74-82-8,74-82-8
Nitrous Oxide,air,633.0,kg,2.1800947867298577,GHGRP,2017.0,110071161739.0,Echo Springs Gas Plant,None,Wamsutter,WY,82336.0,41.6472,-107.8236,CARBON COUNTY,211112,,1002239,126386-65-0,126386-65-0
Carbon Dioxide,air,85673400.0,kg,2.300198194538795,GHGRP,2017.0,110008972932.0,MARKHAM GAS PROCESSING PLANT,4367 COUNTY ROAD 403,MARKHAM,TX,77456.0,29.018056,-96.057778,MATAGORDA COUNTY,211112,,1002256,18923-20-1,18923-20-1
Methane,air,153100.0,kg,4.971587197909863,GHGRP,2017.0,110008972932.0,MARKHAM GAS PROCESSING PLANT,4367 COUNTY ROAD 403,MARKHAM,TX,77456.0,29.018056,-96.057778,MATAGORDA COUNTY,211112,,1002256,74-82-8,74-82-8
Nitrous Oxide,air,149.0,kg,2.0805369127516777,GHGRP,2017.0,110008972932.0,MARKHAM GAS PROCESSING PLANT,4367 COUNTY ROAD 403,MARKHAM,TX,77456.0,29.018056,-96.057778,MATAGORDA COUNTY,211112,,1002256,126386-65-0,126386-65-0
Carbon Dioxide,air,66827300.0,kg,3.5768435953569875,GHGRP,2017.0,110043793419.0,Bethel Gas Treating Facility,1760 Anderson County Rd 2608,Tennessee Colony,TX,75861.0,31.800928,-96.110294,FREESTONE COUNTY,211111,,1002298,18923-20-1,18923-20-1
Methane,air,103110.0,kg,4.98254291533314,GHGRP,2017.0,110043793419.0,Bethel Gas Treating Facility,1760 Anderson County Rd 2608,Tennessee Colony,TX,75861.0,31.800928,-96.110294,FREESTONE COUNTY,211111,,1002298,74-82-8,74-82-8
Nitrous Oxide,air,94.0,kg,3.0851063829787235,GHGRP,2017.0,110043793419.0,Bethel Gas Treating Facility,1760 Anderson County Rd 2608,Tennessee Colony,TX,75861.0,31.800928,-96.110294,FREESTONE COUNTY,211111,,1002298,126386-65-0,126386-65-0
Carbon Dioxide,air,298242800.0,kg,3.6460796371278703,GHGRP,2017.0,110056938943.0,WILLOW CREEK GAS PLANT,20219 County Road 5,Rifle,CO,81650.0,39.977742,-107.763621,RIO BLANCO COUNTY,211112,,1002319,18923-20-1,18923-20-1
Methane,air,138129.99999999997,kg,4.944834576123942,GHGRP,2017.0,110056938943.0,WILLOW CREEK GAS PLANT,20219 County Road 5,Rifle,CO,81650.0,39.977742,-107.763621,RIO BLANCO COUNTY,211112,,1002319,74-82-8,74-82-8
Nitrous Oxide,air,274.0,kg,2.218978102189781,GHGRP,2017.0,110056938943.0,WILLOW CREEK GAS PLANT,20219 County Road 5,Rifle,CO,81650.0,39.977742,-107.763621,RIO BLANCO COUNTY,211112,,1002319,126386-65-0,126386-65-0
Carbon Dioxide,air,220725900.0,kg,3.3744680619718848,GHGRP,2017.0,110000514523.0,LUCERNE GAS PLANT,31495 COUNTY ROAD 43,GREELEY,CO,80631.0,40.457201,-104.664686,WELD COUNTY,211130,,1002355,18923-20-1,18923-20-1
Methane,air,212390.0,kg,4.9680775931070205,GHGRP,2017.0,110000514523.0,LUCERNE GAS PLANT,31495 COUNTY ROAD 43,GREELEY,CO,80631.0,40.457201,-104.664686,WELD COUNTY,211130,,1002355,74-82-8,74-82-8
Nitrous Oxide,air,235.0,kg,2.1148936170212767,GHGRP,2017.0,110000514523.0,LUCERNE GAS PLANT,31495 COUNTY ROAD 43,GREELEY,CO,80631.0,40.457201,-104.664686,WELD COUNTY,211130,,1002355,126386-65-0,126386-65-0
Carbon Dioxide,air,73565100.0,kg,2.503305235770766,GHGRP,2017.0,110000705345.0,SPRABERRY GAS PLANT,13701 EAST COUNTY ROAD 230,MIDLAND,TX,79706.0,31.854713,-101.798988,MIDLAND COUNTY,211112,,1002381,18923-20-1,18923-20-1
Methane,air,152890.0,kg,4.977434757014847,GHGRP,2017.0,110000705345.0,SPRABERRY GAS PLANT,13701 EAST COUNTY ROAD 230,MIDLAND,TX,79706.0,31.854713,-101.798988,MIDLAND COUNTY,211112,,1002381,74-82-8,74-82-8
Nitrous Oxide,air,132.0,kg,2.386363636363636,GHGRP,2017.0,110000705345.0,SPRABERRY GAS PLANT,13701 EAST COUNTY ROAD 230,MIDLAND,TX,79706.0,31.854713,-101.798988,MIDLAND COUNTY,211112,,1002381,126386-65-0,126386-65-0
Carbon Dioxide,air,160500.0,kg,5.0,GHGRP,2017.0,110028014805.0,Santa Ynez Unit (SYU),12000 CALLE REAL,GOLETA,CA,93117.0,34.46462,-120.03883,SANTA BARBARA COUNTY,211111,,1002384,18923-20-1,18923-20-1
Methane,air,1050.0,kg,5.0,GHGRP,2017.0,110028014805.0,Santa Ynez Unit (SYU),12000 CALLE REAL,GOLETA,CA,93117.0,34.46462,-120.03883,SANTA BARBARA COUNTY,211111,,1002384,74-82-8,74-82-8
Nitrous Oxide,air,1.0,kg,5.0,GHGRP,2017.0,110028014805.0,Santa Ynez Unit (SYU),12000 CALLE REAL,GOLETA,CA,93117.0,34.46462,-120.03883,SANTA BARBARA COUNTY,211111,,1002384,126386-65-0,126386-65-0
Carbon Dioxide,air,73826600.0,kg,3.1607604847033453,GHGRP,2017.0,110043814085.0,Yellowhammer Gas Plant,13700 DAUPHIN ISLAND PARKWAY,CODEN,AL,36523.0,30.4025,-88.130556,MOBILE COUNTY,211111,,1002385,18923-20-1,18923-20-1
Methane,air,6100.0,kg,4.581967213114754,GHGRP,2017.0,110043814085.0,Yellowhammer Gas Plant,13700 DAUPHIN ISLAND PARKWAY,CODEN,AL,36523.0,30.4025,-88.130556,MOBILE COUNTY,211111,,1002385,74-82-8,74-82-8
Nitrous Oxide,air,87.0,kg,2.0689655172413794,GHGRP,2017.0,110043814085.0,Yellowhammer Gas Plant,13700 DAUPHIN ISLAND PARKWAY,CODEN,AL,36523.0,30.4025,-88.130556,MOBILE COUNTY,211111,,1002385,126386-65-0,126386-65-0
Carbon Dioxide,air,114814300.0,kg,3.077576573649798,GHGRP,2017.0,110071161746.0,Mallet CO2 Recovery Plant,None,Sundown,TX,79372.0,33.46028,-102.56333,HOCKLEY COUNTY,211111,,1002451,18923-20-1,18923-20-1
Methane,air,5950.000000000001,kg,4.299159663865546,GHGRP,2017.0,110071161746.0,Mallet CO2 Recovery Plant,None,Sundown,TX,79372.0,33.46028,-102.56333,HOCKLEY COUNTY,211111,,1002451,74-82-8,74-82-8
Nitrous Oxide,air,147.0,kg,2.163265306122449,GHGRP,2017.0,110071161746.0,Mallet CO2 Recovery Plant,None,Sundown,TX,79372.0,33.46028,-102.56333,HOCKLEY COUNTY,211111,,1002451,126386-65-0,126386-65-0
Carbon Dioxide,air,63756499.99999999,kg,4.472773756401309,GHGRP,2017.0,110071161100.0,SALT CREEK FIELD GAS PLANT,None,JAYTON,TX,79528.0,33.232539,-100.867608,KENT COUNTY,211111,,1002454,18923-20-1,18923-20-1
Methane,air,157500.0,kg,4.996,GHGRP,2017.0,110071161100.0,SALT CREEK FIELD GAS PLANT,None,JAYTON,TX,79528.0,33.232539,-100.867608,KENT COUNTY,211111,,1002454,74-82-8,74-82-8
Nitrous Oxide,air,67.0,kg,4.059701492537314,GHGRP,2017.0,110071161100.0,SALT CREEK FIELD GAS PLANT,None,JAYTON,TX,79528.0,33.232539,-100.867608,KENT COUNTY,211111,,1002454,126386-65-0,126386-65-0
Carbon Dioxide,air,20889500.0,kg,2.270509107446325,GHGRP,2017.0,110070393799.0,BLACK DIAMOND GAS PLANT,6610 LIPAN HWY,GRANBURY,TX,76048.0,32.477772,-97.897608,HOOD COUNTY,211130,,1002502,18923-20-1,18923-20-1
Methane,air,65310.0,kg,4.983463481855765,GHGRP,2017.0,110070393799.0,BLACK DIAMOND GAS PLANT,6610 LIPAN HWY,GRANBURY,TX,76048.0,32.477772,-97.897608,HOOD COUNTY,211130,,1002502,74-82-8,74-82-8
Nitrous Oxide,air,36.0,kg,2.0,GHGRP,2017.0,110070393799.0,BLACK DIAMOND GAS PLANT,6610 LIPAN HWY,GRANBURY,TX,76048.0,32.477772,-97.897608,HOOD COUNTY,211130,,1002502,126386-65-0,126386-65-0
Carbon Dioxide,air,131561800.0,kg,3.525379707483479,GHGRP,2017.0,110071160037.0,FAIN GAS PLANT,32540 Fain Plant Rd.,MASTERSON,TX,79058.0,35.598158,-101.877766,POTTER COUNTY,211112,,1002528,18923-20-1,18923-20-1
Methane,air,417930.0,kg,4.99138611729237,GHGRP,2017.0,110071160037.0,FAIN GAS PLANT,32540 Fain Plant Rd.,MASTERSON,TX,79058.0,35.598158,-101.877766,POTTER COUNTY,211112,,1002528,74-82-8,74-82-8
Nitrous Oxide,air,239.0,kg,3.493723849372385,GHGRP,2017.0,110071160037.0,FAIN GAS PLANT,32540 Fain Plant Rd.,MASTERSON,TX,79058.0,35.598158,-101.877766,POTTER COUNTY,211112,,1002528,126386-65-0,126386-65-0
Carbon Dioxide,air,357337000.0,kg,2.6124210479183514,GHGRP,2017.0,110071162161.0,"Copano Energy Houston Central Plant, TX",1651 County Rd. 255 South,Sheridan,TX,77475.0,29.6331,-96.719424,COLORADO COUNTY,211112,,1002623,18923-20-1,18923-20-1
Methane,air,524580.0,kg,4.969346906096305,GHGRP,2017.0,110071162161.0,"Copano Energy Houston Central Plant, TX",1651 County Rd. 255 South,Sheridan,TX,77475.0,29.6331,-96.719424,COLORADO COUNTY,211112,,1002623,74-82-8,74-82-8
Nitrous Oxide,air,552.0,kg,2.0869565217391304,GHGRP,2017.0,110071162161.0,"Copano Energy Houston Central Plant, TX",1651 County Rd. 255 South,Sheridan,TX,77475.0,29.6331,-96.719424,COLORADO COUNTY,211112,,1002623,126386-65-0,126386-65-0
Carbon Dioxide,air,62904800.0,kg,2.4538763337614937,GHGRP,2017.0,110071159927.0,SLAUGHTER GASOLINE PLANT,None,SUNDOWN,TX,79372.0,33.467778,-102.558889,HOCKLEY COUNTY,211112,,1002625,18923-20-1,18923-20-1
Methane,air,40770.00000000001,kg,4.925680647534952,GHGRP,2017.0,110071159927.0,SLAUGHTER GASOLINE PLANT,None,SUNDOWN,TX,79372.0,33.467778,-102.558889,HOCKLEY COUNTY,211112,,1002625,74-82-8,74-82-8
Nitrous Oxide,air,109.0,kg,2.220183486238532,GHGRP,2017.0,110071159927.0,SLAUGHTER GASOLINE PLANT,None,SUNDOWN,TX,79372.0,33.467778,-102.558889,HOCKLEY COUNTY,211112,,1002625,126386-65-0,126386-65-0
Carbon Dioxide,air,25415000.0,kg,3.5899940979736376,GHGRP,2017.0,110071161397.0,WILLARD CO2 SEPARATION PLANT,None,DENVER CITY,TX,79323.0,33.02778,-102.81972,YOAKUM COUNTY,211111,,1002630,18923-20-1,18923-20-1
Methane,air,25700.0,kg,4.973151750972763,GHGRP,2017.0,110071161397.0,WILLARD CO2 SEPARATION PLANT,None,DENVER CITY,TX,79323.0,33.02778,-102.81972,YOAKUM COUNTY,211111,,1002630,74-82-8,74-82-8
Nitrous Oxide,air,27.0,kg,2.4444444444444446,GHGRP,2017.0,110071161397.0,WILLARD CO2 SEPARATION PLANT,None,DENVER CITY,TX,79323.0,33.02778,-102.81972,YOAKUM COUNTY,211111,,1002630,126386-65-0,126386-65-0
Carbon Dioxide,air,79356600.0,kg,2.857501455455501,GHGRP,2017.0,110043816261.0,PEGASUS GAS PLANT,None,MIDKIFF,TX,79755.0,31.6615,-102.1383,MIDLAND COUNTY,211130,,1002668,18923-20-1,18923-20-1
Methane,air,92500.0,kg,4.9652972972972975,GHGRP,2017.0,110043816261.0,PEGASUS GAS PLANT,None,MIDKIFF,TX,79755.0,31.6615,-102.1383,MIDLAND COUNTY,211130,,1002668,74-82-8,74-82-8
Nitrous Oxide,air,124.0,kg,2.411290322580645,GHGRP,2017.0,110043816261.0,PEGASUS GAS PLANT,None,MIDKIFF,TX,79755.0,31.6615,-102.1383,MIDLAND COUNTY,211130,,1002668,126386-65-0,126386-65-0
Carbon Dioxide,air,124276300.0,kg,3.512949774011618,GHGRP,2017.0,110071161704.0,"TALCO Midstream Assets, LTD. - Holly Common Point #3 Compressor Station",8451 Hwy. 175,Grand Cane,LA,71032.0,32.235788,-93.642048,DE SOTO PARISH,211111,,1002778,18923-20-1,18923-20-1
Methane,air,41480.0,kg,4.916104146576664,GHGRP,2017.0,110071161704.0,"TALCO Midstream Assets, LTD. - Holly Common Point #3 Compressor Station",8451 Hwy. 175,Grand Cane,LA,71032.0,32.235788,-93.642048,DE SOTO PARISH,211111,,1002778,74-82-8,74-82-8
Nitrous Oxide,air,117.0,kg,2.025641025641025,GHGRP,2017.0,110071161704.0,"TALCO Midstream Assets, LTD. - Holly Common Point #3 Compressor Station",8451 Hwy. 175,Grand Cane,LA,71032.0,32.235788,-93.642048,DE SOTO PARISH,211111,,1002778,126386-65-0,126386-65-0
Carbon Dioxide,air,35595900.0,kg,2.9825878823122887,GHGRP,2017.0,110021083851.0,AVINGER GAS PLANT,2339 Avinger Cut Off Road,Avinger,TX,75630.0,32.872582,-94.584072,MARION COUNTY,211112,,1003082,18923-20-1,18923-20-1
Methane,air,66320.0,kg,4.979644149577805,GHGRP,2017.0,110021083851.0,AVINGER GAS PLANT,2339 Avinger Cut Off Road,Avinger,TX,75630.0,32.872582,-94.584072,MARION COUNTY,211112,,1003082,74-82-8,74-82-8
Nitrous Oxide,air,45.0,kg,2.0,GHGRP,2017.0,110021083851.0,AVINGER GAS PLANT,2339 Avinger Cut Off Road,Avinger,TX,75630.0,32.872582,-94.584072,MARION COUNTY,211112,,1003082,126386-65-0,126386-65-0
Carbon Dioxide,air,68205600.0,kg,3.910341672824519,GHGRP,2017.0,110071160629.0,JACKALOPE TREATER,None,MIRANDO CITY,TX,78369.0,27.2567,-98.9001,JIM HOGG COUNTY,211111,,1003083,18923-20-1,18923-20-1
Methane,air,16020.0,kg,4.911985018726591,GHGRP,2017.0,110071160629.0,JACKALOPE TREATER,None,MIRANDO CITY,TX,78369.0,27.2567,-98.9001,JIM HOGG COUNTY,211111,,1003083,74-82-8,74-82-8
Nitrous Oxide,air,47.0,kg,2.0,GHGRP,2017.0,110071160629.0,JACKALOPE TREATER,None,MIRANDO CITY,TX,78369.0,27.2567,-98.9001,JIM HOGG COUNTY,211111,,1003083,126386-65-0,126386-65-0
Carbon Dioxide,air,101000800.0,kg,2.0482461525057225,GHGRP,2017.0,110007020856.0,INDIAN BASIN GAS PLANT,329 MARATHON ROAD,LAKEWOOD,NM,88254.0,32.466667,-104.570556,EDDY COUNTY,211111,,1003130,18923-20-1,18923-20-1
Methane,air,29400.0,kg,4.809183673469388,GHGRP,2017.0,110007020856.0,INDIAN BASIN GAS PLANT,329 MARATHON ROAD,LAKEWOOD,NM,88254.0,32.466667,-104.570556,EDDY COUNTY,211111,,1003130,74-82-8,74-82-8
Nitrous Oxide,air,190.0,kg,2.0473684210526315,GHGRP,2017.0,110007020856.0,INDIAN BASIN GAS PLANT,329 MARATHON ROAD,LAKEWOOD,NM,88254.0,32.466667,-104.570556,EDDY COUNTY,211111,,1003130,126386-65-0,126386-65-0
Carbon Dioxide,air,49001299.99999999,kg,2.978347513229241,GHGRP,2017.0,110062162804.0,Sunray Gas Plant,11571 Texas Beef Road,Sunray,TX,79086.0,36.073028,-101.752385,SHERMAN COUNTY,211112,,1003221,18923-20-1,18923-20-1
Methane,air,100310.0,kg,4.9814574818064,GHGRP,2017.0,110062162804.0,Sunray Gas Plant,11571 Texas Beef Road,Sunray,TX,79086.0,36.073028,-101.752385,SHERMAN COUNTY,211112,,1003221,74-82-8,74-82-8
Nitrous Oxide,air,88.0,kg,2.886363636363636,GHGRP,2017.0,110062162804.0,Sunray Gas Plant,11571 Texas Beef Road,Sunray,TX,79086.0,36.073028,-101.752385,SHERMAN COUNTY,211112,,1003221,126386-65-0,126386-65-0
Carbon Dioxide,air,130648500.0,kg,3.659676919367616,GHGRP,2017.0,110071159470.0,Florida River Gas Processing Facility,1199 MAIN AVE SUITE 101,DURANGO,CO,81301.0,37.27634,-107.87976,LA PLATA COUNTY,211111,,1003223,18923-20-1,18923-20-1
Methane,air,501320.0,kg,4.993417378121759,GHGRP,2017.0,110071159470.0,Florida River Gas Processing Facility,1199 MAIN AVE SUITE 101,DURANGO,CO,81301.0,37.27634,-107.87976,LA PLATA COUNTY,211111,,1003223,74-82-8,74-82-8
Nitrous Oxide,air,114.0,kg,2.1052631578947367,GHGRP,2017.0,110071159470.0,Florida River Gas Processing Facility,1199 MAIN AVE SUITE 101,DURANGO,CO,81301.0,37.27634,-107.87976,LA PLATA COUNTY,211111,,1003223,126386-65-0,126386-65-0
Carbon Dioxide,air,154155800.0,kg,2.568949076194344,GHGRP,2017.0,110071161337.0,Kutz Canyon Gas Plant,None,Bloomfield,NM,87413.0,36.6672,-107.9611,SAN JUAN COUNTY,211112,,1003315,18923-20-1,18923-20-1
Methane,air,318590.0,kg,4.977777080259895,GHGRP,2017.0,110071161337.0,Kutz Canyon Gas Plant,None,Bloomfield,NM,87413.0,36.6672,-107.9611,SAN JUAN COUNTY,211112,,1003315,74-82-8,74-82-8
Nitrous Oxide,air,251.0,kg,2.1553784860557768,GHGRP,2017.0,110071161337.0,Kutz Canyon Gas Plant,None,Bloomfield,NM,87413.0,36.6672,-107.9611,SAN JUAN COUNTY,211112,,1003315,126386-65-0,126386-65-0
Carbon Dioxide,air,34301600.0,kg,2.0016180003265154,GHGRP,2017.0,110030736764.0,HIDETOWN PLANT,8020 FM 3104,WHEELER,TX,79096.0,35.462533,-100.396697,WHEELER COUNTY,211112,,1003316,18923-20-1,18923-20-1
Methane,air,198750.0,kg,4.990188679245283,GHGRP,2017.0,110030736764.0,HIDETOWN PLANT,8020 FM 3104,WHEELER,TX,79096.0,35.462533,-100.396697,WHEELER COUNTY,211112,,1003316,74-82-8,74-82-8
Nitrous Oxide,air,65.0,kg,2.0,GHGRP,2017.0,110030736764.0,HIDETOWN PLANT,8020 FM 3104,WHEELER,TX,79096.0,35.462533,-100.396697,WHEELER COUNTY,211112,,1003316,126386-65-0,126386-65-0
Carbon Dioxide,air,50282500.0,kg,2.6828121115696315,GHGRP,2017.0,110043783340.0,"LAMBDA ENERGY RESOURCES, LLC-KALKASKA GAS PLANT",1080 PROUGH RD SW,KALKASKA,MI,49646.0,44.69818,-85.19514,KALKASKA COUNTY,211111,,1003319,18923-20-1,18923-20-1
