FRS_ID,FlowName,Compartment,FlowAmount,FlowSum,Unit,Concentration kg/kg,Source,Year,FacilityName,State,Latitude,Longitude,County,NAICS,SIC,FacilityID
110000619466.0,Carbon Dioxide,air,33868400.0,33884283.923258394,kg,0.999531230369384,GHGRP,2017.0,ISP TECHNOLOGIES TEXAS CITY PLANT,TX,29.423189,-94.968849,GALVESTON COUNTY,325199,,1000022
110071161107.0,Carbon Dioxide,air,3854745700.0,3927535884.0,kg,0.9814667042772206,GHGRP,2017.0,Eastman Chemical Company,TN,36.5192,-82.535,Sullivan,325211,,1000232
110001867846.0,Carbon Dioxide,air,1832161400.0,1832278891.8657718,kg,0.9999358766472215,GHGRP,2017.0,Bayou Cogeneration Plant,TX,29.6225,-95.0458,Harris,325120,,1000346
110067080456.0,Carbon Dioxide,air,30841000.0,30841650.0,kg,0.9999789246035798,GHGRP,2017.0,LUBRIZOL CORPORATION,OH,41.72107,-81.2755,LAKE COUNTY,325199,,1000618
110056537804.0,Carbon Dioxide,air,108788000.0,108813384.28705674,kg,0.9997667172359075,GHGRP,2017.0,LUBRIZOL DEER PARK PLANT,TX,29.71747,-95.11328,HARRIS COUNTY,325199,,1000620
110003266849.0,Carbon Dioxide,air,21823500.0,22848904.524787534,kg,0.9551223769316761,GHGRP,2017.0,HONEYWELL INTERNATIONAL INC - BATON ROUGE PLANT,LA,30.474444,-91.183056,EAST BATON ROUGE PARISH,325120,,1000625
110070737782.0,Carbon Dioxide,air,1040131500.0,1046001555.0,kg,0.9943881010769625,GHGRP,2017.0,ADVANSIX INCORPORATED - HOPEWELL,VA,37.1815,-77.1621,HOPEWELL CITY,325199,,1000630
110071162479.0,Carbon Dioxide,air,17624400.0,17624764.0,kg,0.9999793472411886,GHGRP,2017.0,HONEYWELL INTERNATIONAL INC,IL,37.171278,-88.756667,MASSAC COUNTY,325188,,1000631
110057298446.0,Carbon Dioxide,air,28005500.0,28006083.0,kg,0.9999791830939014,GHGRP,2017.0,EVONIK CORPORATION,NC,36.0441,-79.78814,GUILFORD COUNTY,325199,,1000704
110069729271.0,Carbon Dioxide,air,35466200.0,35466937.0,kg,0.9999792200832003,GHGRP,2017.0,"APG Polytech, LLC",WV,38.663697,-82.16883,MASON COUNTY,325211,,1000793
110071162173.0,Carbon Dioxide,air,34057000.0,34057704.0,kg,0.999979329199643,GHGRP,2017.0,Bayport Polymers LLC - HDPE Plant,TX,29.63515,-95.0576,HARRIS COUNTY,325211,,1001630
110071161378.0,Carbon Dioxide,air,1774394200.0,1774480406.0,kg,0.9999514190183738,GHGRP,2017.0,OCCIDENTAL CHEMICAL CORPORATION INGLESIDE PLANT,TX,27.887484,-97.232926,SAN PATRICIO COUNTY,325199,,1001705
110071159899.0,Carbon Dioxide,air,104269000.0,104270738.0,kg,0.9999833318528925,GHGRP,2017.0,OXY VINYLS LP - Deer Park VCM Facility,TX,29.724893,-95.112543,HARRIS COUNTY,325199,,1001711
110070932284.0,Carbon Dioxide,air,690747300.0,696574186.0,kg,0.9916349383639089,GHGRP,2017.0,INV Nylon Chemicals Americas Victoria Site,TX,28.68874,-96.94199,VICTORIA COUNTY,325199,,1001781
110070107828.0,Carbon Dioxide,air,27687200.0,27687772.0,kg,0.9999793410607397,GHGRP,2017.0,"Eastman Chemical Resins, Inc. - Jefferson Site",PA,40.26916,-79.90549,ALLEGHENY COUNTY,325211,,1001963
110015670521.0,Carbon Dioxide,air,88154600.0,88455646.16826268,kg,0.9965966427096127,GHGRP,2017.0,Bayer CropScience LP - Luling Site,LA,29.92444,-90.352217,ST. CHARLES PARISH,325199,,1001989
110070081820.0,Carbon Dioxide,air,720501400.0,720511235.6976016,kg,0.9999863490017723,GHGRP,2017.0,Linde Facility 0497,TX,29.89018,-93.948251,JEFFERSON COUNTY,325120,,1002023
