FACILITY_ID,STKHGT,STKDIAM,STKTEMP,STKFLOW,STKVEL,UNIT_ID,PROCESS_ID,FacilityID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,UrbanRural
1000011,65,1.33,470,36.6666,26.4,110575613,156348214,1000011,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,
1000011,,,,,,47798713,67609614,1000011,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,
1000011,150,26,250,25000.0005,47.1,47799213,61897314,1000011,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,
1000011,150,26,250,25000.0005,47.1,47799313,61897214,1000011,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,
1000011,150.5,21.75,250,25000.0005,68.3,47799313,146092414,1000011,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,
1000011,,,,,,47799013,108415314,1000011,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,
1000011,65.5,1.33,470,36.6666,26.4,83268413,108417914,1000011,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,
1000011,65.5,1.33,470,36.6666,26.4,83268513,108418014,1000011,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,
1000011,75,6.5,70,700.0,21.4,83267313,108415614,1000011,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,
1000011,,,,,,83267613,146092514,1000011,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,
1000011,150,4,1350,633.3333,50.42,83267913,108416514,1000011,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,
1000011,,,,,,83268013,146091814,1000011,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,
1000011,,,,,,83268113,146091914,1000011,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,
1000011,65,1.33,470,36.6666,26.4,83268613,108418114,1000011,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,
1000011,65,1.33,470,36.6666,26.4,107442013,152258814,1000011,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,
1000011,213,4.5,320,397.6666,25.01,107442113,152258914,1000011,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,
1000011,70,2,150,116.6666,37.15,83267713,108416014,1000011,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,
1000011,67.5,2,160,151.2333,48.16,83268313,108417814,1000011,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,
1000011,,,,,,47798913,146092014,1000011,Nucor Steel Decatur LLC,4301 Iverson Rd,Trinity,AL,35609,34.638906,-87.089036,Morgan,331110,,
