FRS_ID,FlowName,Compartment,FlowAmount,FlowSum,Unit,Concentration kg/kg,Source,Year,FacilityName,State,Latitude,Longitude,County,NAICS,SIC,FacilityID
110069723062.0,Carbon Dioxide,air,363194500.0,363266078.0,kg,0.9998029598568794,GHGRP,2017.0,US MAGNESIUM LLC,UT,40.913462,-112.734503,TOOELE COUNTY,331419,,1000030
110071161619.0,Carbon Dioxide,air,76156100.0,76157684.0,kg,0.9999792010481832,GHGRP,2017.0,"REPUBLIC STEEL, LACKAWANNA",NY,42.80166,-78.84166,ERIE COUNTY,331111,,1000077
110071161996.0,Carbon Dioxide,air,63296900.0,63298231.0,kg,0.9999789725561209,GHGRP,2017.0,SONNEBORN LLC/PETROLIA PLT,PA,41.01,-79.72,BUTLER COUNTY,324199,,1000140
110071161108.0,Carbon Dioxide,air,3603247300.0,3603252300.0,kg,0.999998612364724,GHGRP,2017.0,US Steel (Edgar Thomson),PA,40.3925,-79.8564,Allegheny,331111,,1000233
110071159536.0,Carbon Dioxide,air,365713000.0,365718163.0,kg,0.9999858825715473,GHGRP,2017.0,US STEEL - IRVIN WORKS,PA,40.3372,-79.9108,ALLEGHENY COUNTY,331111,,1000802
110037144603.0,Carbon Dioxide,air,8817300.0,8817487.0,kg,0.999978792143385,GHGRP,2017.0,"Cleveland-Cliffs Burns Harbor, LLC - Gary Plate",IN,41.608722,-87.337224,LAKE COUNTY,331111,,1000895
110041343267.0,Carbon Dioxide,air,77846700.0,78227325.07201272,kg,0.9951343718877983,GHGRP,2017.0,GERDAU AMERISTEEL CARTERSVILLE STEEL MILL,GA,34.242779,-84.797775,BARTOW COUNTY,331111,,1001103
110064647743.0,Carbon Dioxide,air,107731500.0,107733733.0,kg,0.9999792729729322,GHGRP,2017.0,US Steel - Midwest Plant,IN,41.620389,-87.170278,PORTER COUNTY,331221,,1001620
110010957857.0,Carbon Dioxide,air,41438300.0,41439019.0,kg,0.999982649203158,GHGRP,2017.0,ELLWOOD QUALITY STEELS,PA,40.99341,-80.34696,LAWRENCE COUNTY,331111,,1001669
110025329909.0,Carbon Dioxide,air,4008854100.0,4008866504.0,kg,0.9999969058585544,GHGRP,2017.0,US Steel - Great Lakes Works,MI,42.2581,-83.13859,WAYNE COUNTY,331111,,1001834
110064856767.0,Carbon Dioxide,air,34681000.0,34681715.0,kg,0.9999793839491502,GHGRP,2017.0,MITSUBISHI POLYCRYSTALLINE SILICON AMERICAN CORPORATION,AL,30.52339,-88.14111,MOBILE COUNTY,331419,,1002393
110070295490.0,Carbon Dioxide,air,156839100.0,156841465.0,kg,0.9999849210793842,GHGRP,2017.0,Vallourec Star,OH,41.128041,-80.671532,MAHONING COUNTY,331111,,1002768
110070368626.0,Carbon Dioxide,air,5070900.0,5071011.0,kg,0.9999781108737489,GHGRP,2017.0,Joy Global Longview Operations,TX,32.458423,-94.732851,GREGG COUNTY,331111,,1002769
110071160011.0,Carbon Dioxide,air,335831200.0,335836612.0,kg,0.9999838850208506,GHGRP,2017.0,North American Stainless,KY,38.734905,-85.002554,GALLATIN COUNTY,331111,,1002977
110071159743.0,Carbon Dioxide,air,56512700.0,56513877.0,kg,0.9999791732568623,GHGRP,2017.0,IPSCO KOPPEL TUBULARS CORP AMBRIDGE PLT,PA,40.598901,-80.2154,BEAVER COUNTY,331111,,1003270
110070273127.0,Carbon Dioxide,air,190609600.0,190612218.0,kg,0.9999862653085544,GHGRP,2017.0,Republic Steel - Canton Plant,OH,40.799393,-81.334441,STARK COUNTY,331111,,1003799
110024425237.0,Carbon Dioxide,air,430012600.0,432566650.2589692,kg,0.9940955913789468,GHGRP,2017.0,TIMKENSTEEL CORP (1576000613),OH,40.780505,-81.397259,STARK COUNTY,331111,,1003860
110000599745.0,Carbon Dioxide,air,184554700.0,184559056.29225025,kg,0.9999763962151857,GHGRP,2017.0,STRUCTURAL METALS INC,TX,29.574556,-98.032806,GUADALUPE COUNTY,331111,,1004259
110007846359.0,Carbon Dioxide,air,78275200.0,78285571.45889166,kg,0.9998675176191681,GHGRP,2017.0,GERDAU AMERISTEEL,TN,35.72409,-88.81766,MADISON COUNTY,331111,,1004493
110000366817.0,Carbon Dioxide,air,166246400.0,166273738.11820665,kg,0.999835583667535,GHGRP,2017.0,ABC COKE,AL,33.580769,-86.781281,JEFFERSON COUNTY,331111,,1004511
110071160591.0,Carbon Dioxide,air,351045400.0,351061425.0,kg,0.9999543527176191,GHGRP,2017.0,OXBOW CALCINING LLC,OK,36.545053,-97.850395,GARFIELD COUNTY,324199,,1004521
110071159239.0,Carbon Dioxide,air,50291300.0,50292345.0,kg,0.9999792214898708,GHGRP,2017.0,PORTSMOUTH NAVAL SHIPYARD,ME,43.115663,-70.728742,YORK COUNTY,336611,,1004698
110022522279.0,Carbon Dioxide,air,588600.0,588613.7215543999,kg,0.9999766883545227,GHGRP,2017.0,"Allegheny & Tsingshan Stainless, LLC",PA,40.63537,-80.44903,BEAVER COUNTY,331111,,1004729
110043796318.0,Carbon Dioxide,air,149689700.0,149712071.0,kg,0.9998505731712174,GHGRP,2017.0,"P4 Production, LLC",WY,41.582324,-109.254508,SWEETWATER COUNTY,324199,,1004749
110068961225.0,Carbon Dioxide,air,251857000.0,251857693.0,kg,0.9999972484461692,GHGRP,2017.0,Hibbing Taconite Company,MN,47.333279,-92.931069,ST. LOUIS COUNTY,212210,,1005116
110012818497.0,Carbon Dioxide,air,106506200.0,108411903.86162777,kg,0.9824216364278583,GHGRP,2017.0,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,LA,29.938186,-89.976527,ST. BERNARD PARISH,324199,,1005132
110069711869.0,Carbon Dioxide,air,519456700.0,519467469.0,kg,0.9999792691541961,GHGRP,2017.0,"AM/NS Calvert, LLC",AL,31.149753,-87.976628,MOBILE COUNTY,331111,,1005491
110056970452.0,Carbon Dioxide,air,936561900.0,936565552.0,kg,0.9999961006466742,GHGRP,2017.0,STEEL DYNAMICS INC,IN,41.43507,-84.87343,DEKALB COUNTY,331111,,1005584
