FRS_ID,FlowName,Compartment,FlowAmount,FlowSum,Unit,Concentration kg/kg,Source,Year,FacilityName,State,Latitude,Longitude,County,NAICS,SIC,FacilityID
110070081820.0,Carbon Dioxide,air,720501400.0,720511235.6976016,kg,0.9999863490017723,GHGRP,2017.0,Linde Facility 0497,TX,29.89018,-93.948251,JEFFERSON COUNTY,325120,,1002023
110043814726.0,Carbon Dioxide,air,172272500.0,172272500.0,kg,1.0,GHGRP,2017.0,"Linde Hydrogen, c/o Chevron Refinery",UT,40.82147,-111.92162,SALT LAKE COUNTY,325120,,1002041
110011942862.0,Carbon Dioxide,air,95741000.0,95849323.8444681,kg,0.9988698528051813,GHGRP,2017.0,Matheson - LIMA I PLANT,OH,40.72211,-84.11329,ALLEN COUNTY,325120,,1002042
110071160496.0,Carbon Dioxide,air,232264200.0,232264618.0,kg,0.999998200328558,GHGRP,2017.0,"AIR PRODUCTS & CHEMICALS, INC, Tesoro Martinez",CA,38.026667,-122.067222,CONTRA COSTA COUNTY,325120,,1002122
110012267965.0,Carbon Dioxide,air,555967100.0,555967100.0,kg,1.0,GHGRP,2017.0,Linde Inc,LA,30.139164,-93.526936,CALCASIEU PARISH,325120,,1002608
110042061238.0,Carbon Dioxide,air,1143634100.0,1144915111.2001283,kg,0.9988811299740943,GHGRP,2017.0,Marathon El Paso Refinery,TX,31.76945,-106.41426,EL PASO COUNTY,324110,,1003564
110067124258.0,Carbon Dioxide,air,197435600.0,197435600.0,kg,1.0,GHGRP,2017.0,Air Products LLC - Corpus Christi,TX,27.810323,-97.458049,NUECES COUNTY,325120,,1004442
110071160219.0,Carbon Dioxide,air,934705400.0,934705400.0,kg,1.0,GHGRP,2017.0,"Air Products and Chemicals, Inc. - BR SMR",LA,30.488192,-91.164097,EAST BATON ROUGE PARISH,325120,,1004586
110070813729.0,Carbon Dioxide,air,474972900.0,475005978.0,kg,0.9999303629816634,GHGRP,2017.0,"IES DOWNSTREAM, LLC - KAPOLEI REFINERY",HI,21.31948,-158.116295,HONOLULU COUNTY,324110,,1004891
110004721515.0,Carbon Dioxide,air,22120400.0,22120543.0,kg,0.9999935354208981,GHGRP,2017.0,"Air Products and Chemicals, Inc.",OH,39.18291,-84.50394,HAMILTON COUNTY,325120,,1005573
110071160505.0,Carbon Dioxide,air,176811400.0,176811400.0,kg,1.0,GHGRP,2017.0,AIR PRODUCTS AND CHEMICALS INC - CATLETTSBURG HYDROGEN PLANT,KY,38.37673,-82.60581,BOYD COUNTY,325120,,1005809
110071160999.0,Carbon Dioxide,air,98269300.0,98269300.0,kg,1.0,GHGRP,2017.0,"Air Products and Chemicals, Inc. - Joliet, IL H2 Plant",IL,41.417473,-88.216903,WILL COUNTY,325120,,1005852
