FlowName,Compartment,FlowAmount,Unit,DataReliability,Source,Year,FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,FlowChemIdentifier
Carbon Dioxide,air,101724100.0,kg,2.56821638136882,GHGRP,2011,110000350478.0,International Paper - New Bern Mill,1785 Weyerhaeuser Road,Vanceboro,NC,28586,35.2081,-77.1242,Craven,322110,,1000228,18923-20-1
Methane,air,925830.0,kg,4.963708240173682,GHGRP,2011,110000350478.0,International Paper - New Bern Mill,1785 Weyerhaeuser Road,Vanceboro,NC,28586,35.2081,-77.1242,Craven,322110,,1000228,74-82-8
Nitrous Oxide,air,41237.0,kg,4.895239711909208,GHGRP,2011,110000350478.0,International Paper - New Bern Mill,1785 Weyerhaeuser Road,Vanceboro,NC,28586,35.2081,-77.1242,Craven,322110,,1000228,126386-65-0
Carbon Dioxide,air,67661600.00000001,kg,5.0,GHGRP,2011,110071161106.0,Domtar Paper Company LLC - Plymouth,NC HWY 149 N,PLYMOUTH,NC,27962,35.8628,-76.7831,Martin,322110,,1000229,18923-20-1
Methane,air,1784480.0,kg,5.0,GHGRP,2011,110071161106.0,Domtar Paper Company LLC - Plymouth,NC HWY 149 N,PLYMOUTH,NC,27962,35.8628,-76.7831,Martin,322110,,1000229,74-82-8
Nitrous Oxide,air,87292.0,kg,5.0,GHGRP,2011,110071161106.0,Domtar Paper Company LLC - Plymouth,NC HWY 149 N,PLYMOUTH,NC,27962,35.8628,-76.7831,Martin,322110,,1000229,126386-65-0
Carbon Dioxide,air,974492300.0,kg,4.779496564518776,GHGRP,2011,110009846480.0,Blue Ridge Paper Products Inc.,175 MAIN ST,CANTON,NC,28716,35.535,-82.8411,Haywood,322110,,1000230,18923-20-1
Methane,air,3333170.0,kg,4.997677886216424,GHGRP,2011,110009846480.0,Blue Ridge Paper Products Inc.,175 MAIN ST,CANTON,NC,28716,35.535,-82.8411,Haywood,322110,,1000230,74-82-8
Nitrous Oxide,air,73191.0,kg,4.995901135385498,GHGRP,2011,110009846480.0,Blue Ridge Paper Products Inc.,175 MAIN ST,CANTON,NC,28716,35.535,-82.8411,Haywood,322110,,1000230,126386-65-0
Carbon Dioxide,air,301504200.0,kg,4.6337842059911605,GHGRP,2011,110056955166.0,Resolute Forest Product - Coosa Pines Operation,17589 PLANT ROAD,COOSA PINES,AL,35044,33.3278,-86.3583,Talladega,322110,,1000305,18923-20-1
Methane,air,983190.0,kg,4.994568699844384,GHGRP,2011,110056955166.0,Resolute Forest Product - Coosa Pines Operation,17589 PLANT ROAD,COOSA PINES,AL,35044,33.3278,-86.3583,Talladega,322110,,1000305,74-82-8
Nitrous Oxide,air,37570.0,kg,4.990258184721853,GHGRP,2011,110056955166.0,Resolute Forest Product - Coosa Pines Operation,17589 PLANT ROAD,COOSA PINES,AL,35044,33.3278,-86.3583,Talladega,322110,,1000305,126386-65-0
Carbon Dioxide,air,204339000.0,kg,0.3110713079735146,GHGRP,2011,110056961890.0,"WestRock CP, LLC - Florence Mill",7320 PAPER MILL ROAD,FLORENCE,SC,29501,34.1519,-79.5587,Florence,322130,,1000319,18923-20-1
Methane,air,1841780.0,kg,4.851773827492969,GHGRP,2011,110056961890.0,"WestRock CP, LLC - Florence Mill",7320 PAPER MILL ROAD,FLORENCE,SC,29501,34.1519,-79.5587,Florence,322130,,1000319,74-82-8
Nitrous Oxide,air,83000.0,kg,4.566265060240964,GHGRP,2011,110056961890.0,"WestRock CP, LLC - Florence Mill",7320 PAPER MILL ROAD,FLORENCE,SC,29501,34.1519,-79.5587,Florence,322130,,1000319,126386-65-0
Carbon Dioxide,air,64863400.0,kg,-5.354457213158731,GHGRP,2011,110000587464.0,Marlboro Paper Mill,585 Willamette Rd,Bennettsville,SC,29512,34.605,-79.785,Marlboro,322110,,1000324,18923-20-1
Methane,air,317170.0,kg,4.343664280984961,GHGRP,2011,110000587464.0,Marlboro Paper Mill,585 Willamette Rd,Bennettsville,SC,29512,34.605,-79.785,Marlboro,322110,,1000324,74-82-8
Nitrous Oxide,air,50149.0,kg,4.458074936688668,GHGRP,2011,110000587464.0,Marlboro Paper Mill,585 Willamette Rd,Bennettsville,SC,29512,34.605,-79.785,Marlboro,322110,,1000324,126386-65-0
Carbon Dioxide,air,176655300.0,kg,-6.838368279921406,GHGRP,2011,110070333411.0,"Foley Cellulose, LLC",1 BUCKEYE DRIVE,PERRY,FL,32348,30.068694,-83.52375,TAYLOR,322110,,1000345,18923-20-1
Methane,air,5398610.0,kg,4.897957066726435,GHGRP,2011,110070333411.0,"Foley Cellulose, LLC",1 BUCKEYE DRIVE,PERRY,FL,32348,30.068694,-83.52375,TAYLOR,322110,,1000345,74-82-8
Nitrous Oxide,air,95098.0,kg,4.255473301226104,GHGRP,2011,110070333411.0,"Foley Cellulose, LLC",1 BUCKEYE DRIVE,PERRY,FL,32348,30.068694,-83.52375,TAYLOR,322110,,1000345,126386-65-0
Carbon Dioxide,air,105009200.0,kg,-9.771877130765684,GHGRP,2011,110000355035.0,Resolute FP US Inc. - Catawba Operations,5300 CURETON FERRY ROAD,CATAWBA,SC,29704,34.8456,-80.8942,York,322121,,1000348,18923-20-1
