Facility Id,FRS Id,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Unit Name,Unit Type,Unit Reporting Method,Unit Maximum Rated Heat Input Capacity (mmBTU/hr),Unit CO2 emissions (non-biogenic) ,Unit Methane (CH4) emissions ,Unit Nitrous Oxide (N2O) emissions ,Unit Biogenic CO2 emissions (metric tons),FacilityID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC
1006080,110027360399.0,322110,C,Pulp and Paper,CP-1,OCS (Other combustion source),Tier1/2/3,48.5,26817.3,12.75,15.198,0.0,1006080,ADM SOUTHERN CELLULOSE PROD.IN,103 W 45TH ST,CHATTANOOGA,TN,37410,34.997921,-85.318581,HAMILTON COUNTY,322110,
1006080,110027360399.0,322110,C,Pulp and Paper,CP-2,OCS (Other combustion source),Tier1/2/3,1.0,18.6,0.0,0.0,0.0,1006080,ADM SOUTHERN CELLULOSE PROD.IN,103 W 45TH ST,CHATTANOOGA,TN,37410,34.997921,-85.318581,HAMILTON COUNTY,322110,
1006080,110027360399.0,322110,C,Pulp and Paper,GP-1,OCS (Other combustion source),Tier1/2/3,48.5,0.0,0.0,0.0,0.0,1006080,ADM SOUTHERN CELLULOSE PROD.IN,103 W 45TH ST,CHATTANOOGA,TN,37410,34.997921,-85.318581,HAMILTON COUNTY,322110,
1006080,110027360399.0,322110,C,Pulp and Paper,CP-1,OCS (Other combustion source),Tier1/2/3,48.5,26161.4,12.25,14.602,0.0,1006080,ADM SOUTHERN CELLULOSE PROD.IN,103 W 45TH ST,CHATTANOOGA,TN,37410,34.997921,-85.318581,HAMILTON COUNTY,322110,
1006080,110027360399.0,322110,C,Pulp and Paper,CP-2,OCS (Other combustion source),Tier1/2/3,1.0,22.0,0.0,0.0,0.0,1006080,ADM SOUTHERN CELLULOSE PROD.IN,103 W 45TH ST,CHATTANOOGA,TN,37410,34.997921,-85.318581,HAMILTON COUNTY,322110,
1006080,110027360399.0,322110,C,Pulp and Paper,CP-1,OCS (Other combustion source),Tier1/2/3,48.5,31061.0,14.75,17.582,0.0,1006080,ADM SOUTHERN CELLULOSE PROD.IN,103 W 45TH ST,CHATTANOOGA,TN,37410,34.997921,-85.318581,HAMILTON COUNTY,322110,
1006080,110027360399.0,322110,C,Pulp and Paper,CP-2,OCS (Other combustion source),Tier1/2/3,1.0,22.3,0.0,0.0,0.0,1006080,ADM SOUTHERN CELLULOSE PROD.IN,103 W 45TH ST,CHATTANOOGA,TN,37410,34.997921,-85.318581,HAMILTON COUNTY,322110,
1006080,110027360399.0,322110,C,Pulp and Paper,GP-1,OCS (Other combustion source),Tier1/2/3,48.5,729.0,0.75,1.788,0.0,1006080,ADM SOUTHERN CELLULOSE PROD.IN,103 W 45TH ST,CHATTANOOGA,TN,37410,34.997921,-85.318581,HAMILTON COUNTY,322110,
1006080,110027360399.0,322110,C,Pulp and Paper,CP-1,OCS (Other combustion source),Tier1/2/3,48.5,29432.7,13.75,16.39,0.0,1006080,ADM SOUTHERN CELLULOSE PROD.IN,103 W 45TH ST,CHATTANOOGA,TN,37410,34.997921,-85.318581,HAMILTON COUNTY,322110,
1006080,110027360399.0,322110,C,Pulp and Paper,CP-2,OCS (Other combustion source),Tier1/2/3,1.0,15.2,0.0,0.0,0.0,1006080,ADM SOUTHERN CELLULOSE PROD.IN,103 W 45TH ST,CHATTANOOGA,TN,37410,34.997921,-85.318581,HAMILTON COUNTY,322110,
1006080,110027360399.0,322110,C,Pulp and Paper,GP-1,OCS (Other combustion source),Tier1/2/3,48.5,858.2,0.75,2.086,0.0,1006080,ADM SOUTHERN CELLULOSE PROD.IN,103 W 45TH ST,CHATTANOOGA,TN,37410,34.997921,-85.318581,HAMILTON COUNTY,322110,
1006080,110027360399.0,322110,C,Pulp and Paper,CP-1,OCS (Other combustion source),Tier1/2/3,48.5,28388.6,13.5,16.092,0.0,1006080,ADM SOUTHERN CELLULOSE PROD.IN,103 W 45TH ST,CHATTANOOGA,TN,37410,34.997921,-85.318581,HAMILTON COUNTY,322110,
1006080,110027360399.0,322110,C,Pulp and Paper,CP-2,OCS (Other combustion source),Tier1/2/3,1.0,16.3,0.0,0.0,0.0,1006080,ADM SOUTHERN CELLULOSE PROD.IN,103 W 45TH ST,CHATTANOOGA,TN,37410,34.997921,-85.318581,HAMILTON COUNTY,322110,
1006080,110027360399.0,322110,C,Pulp and Paper,GP-1,OCS (Other combustion source),Tier1/2/3,48.5,203.6,0.25,0.596,0.0,1006080,ADM SOUTHERN CELLULOSE PROD.IN,103 W 45TH ST,CHATTANOOGA,TN,37410,34.997921,-85.318581,HAMILTON COUNTY,322110,
1006080,110027360399.0,322110,C,Pulp and Paper,CP-1,OCS (Other combustion source),Tier1/2/3,48.5,24344.1,11.5,13.708,0.0,1006080,ADM SOUTHERN CELLULOSE PROD.IN,103 W 45TH ST,CHATTANOOGA,TN,37410,34.997921,-85.318581,HAMILTON COUNTY,322110,
1006080,110027360399.0,322110,C,Pulp and Paper,CP-2,OCS (Other combustion source),Tier1/2/3,1.0,19.7,0.0,0.0,0.0,1006080,ADM SOUTHERN CELLULOSE PROD.IN,103 W 45TH ST,CHATTANOOGA,TN,37410,34.997921,-85.318581,HAMILTON COUNTY,322110,
1006080,110027360399.0,322110,C,Pulp and Paper,GP-1,OCS (Other combustion source),Tier1/2/3,48.5,469.7,0.5,1.192,0.0,1006080,ADM SOUTHERN CELLULOSE PROD.IN,103 W 45TH ST,CHATTANOOGA,TN,37410,34.997921,-85.318581,HAMILTON COUNTY,322110,
1006080,110027360399.0,322110,C,Pulp and Paper,CP-1,OCS (Other combustion source),Tier1/2/3,48.5,24149.0,11.5,13.708,0.0,1006080,ADM SOUTHERN CELLULOSE PROD.IN,103 W 45TH ST,CHATTANOOGA,TN,37410,34.997921,-85.318581,HAMILTON COUNTY,322110,
1006080,110027360399.0,322110,C,Pulp and Paper,CP-2,OCS (Other combustion source),Tier1/2/3,1.0,18.1,0.0,0.0,0.0,1006080,ADM SOUTHERN CELLULOSE PROD.IN,103 W 45TH ST,CHATTANOOGA,TN,37410,34.997921,-85.318581,HAMILTON COUNTY,322110,
1006080,110027360399.0,322110,C,Pulp and Paper,GP-1,OCS (Other combustion source),Tier1/2/3,48.5,314.6,0.25,0.894,0.0,1006080,ADM SOUTHERN CELLULOSE PROD.IN,103 W 45TH ST,CHATTANOOGA,TN,37410,34.997921,-85.318581,HAMILTON COUNTY,322110,
1006080,110027360399.0,322110,C,Pulp and Paper,CP-1,OCS (Other combustion source),Tier1/2/3,48.5,23299.7,11.0,13.112,0.0,1006080,ADM SOUTHERN CELLULOSE PROD.IN,103 W 45TH ST,CHATTANOOGA,TN,37410,34.997921,-85.318581,HAMILTON COUNTY,322110,
1006080,110027360399.0,322110,C,Pulp and Paper,CP-2,OCS (Other combustion source),Tier1/2/3,1.0,17.6,0.0,0.0,0.0,1006080,ADM SOUTHERN CELLULOSE PROD.IN,103 W 45TH ST,CHATTANOOGA,TN,37410,34.997921,-85.318581,HAMILTON COUNTY,322110,
1006080,110027360399.0,322110,C,Pulp and Paper,CP-1,OCS (Other combustion source),Tier1/2/3,48.5,25065.7,11.75,14.006,0.0,1006080,ADM SOUTHERN CELLULOSE PROD.IN,103 W 45TH ST,CHATTANOOGA,TN,37410,34.997921,-85.318581,HAMILTON COUNTY,322110,
1006080,110027360399.0,322110,C,Pulp and Paper,GP-1,OCS (Other combustion source),Tier1/2/3,48.5,5.8,0.0,0.0,0.0,1006080,ADM SOUTHERN CELLULOSE PROD.IN,103 W 45TH ST,CHATTANOOGA,TN,37410,34.997921,-85.318581,HAMILTON COUNTY,322110,
1006080,110027360399.0,322110,C,Pulp and Paper,CP-1,OCS (Other combustion source),Tier1/2/3,48.5,27053.3,12.75,15.198,0.0,1006080,ADM SOUTHERN CELLULOSE PROD.IN,103 W 45TH ST,CHATTANOOGA,TN,37410,34.997921,-85.318581,HAMILTON COUNTY,322110,
1007917,110000589612.0,322110,"AA,C,TT","Pulp and Paper, Waste",Rental Boiler #1,"OB (Boiler, other)",Tier1/2/3,102.0,7290.1,3.5,4.172,0.0,1007917,"ALABAMA RIVER CELLULOSE, LLC",2373 LENA LANDEGGER HWY,PERDUE HILL,AL,36470,31.580112,-87.490073,MONROE,322110,
1007917,110000589612.0,322110,"AA,C,TT","Pulp and Paper, Waste",Rental Boiler #2,"OB (Boiler, other)",Tier1/2/3,102.0,3350.5,1.5,1.788,0.0,1007917,"ALABAMA RIVER CELLULOSE, LLC",2373 LENA LANDEGGER HWY,PERDUE HILL,AL,36470,31.580112,-87.490073,MONROE,322110,
1007917,110000589612.0,322110,"AA,C,TT","Pulp and Paper, Waste",X001,Chemical Recovery Furnace,,,17987.1,496.25,1296.002,,1007917,"ALABAMA RIVER CELLULOSE, LLC",2373 LENA LANDEGGER HWY,PERDUE HILL,AL,36470,31.580112,-87.490073,MONROE,322110,
1007917,110000589612.0,322110,"AA,C,TT","Pulp and Paper, Waste",X003,Pulp Mill Lime Kiln,,,45952.9,58.5,0.0,,1007917,"ALABAMA RIVER CELLULOSE, LLC",2373 LENA LANDEGGER HWY,PERDUE HILL,AL,36470,31.580112,-87.490073,MONROE,322110,
1007917,110000589612.0,322110,"AA,C,TT","Pulp and Paper, Waste",X012,Chemical Recovery Furnace,,,10708.9,627.5,1646.152,,1007917,"ALABAMA RIVER CELLULOSE, LLC",2373 LENA LANDEGGER HWY,PERDUE HILL,AL,36470,31.580112,-87.490073,MONROE,322110,
1007917,110000589612.0,322110,"AA,C,TT","Pulp and Paper, Waste",X014,Pulp Mill Lime Kiln,,,58440.2,74.25,0.0,,1007917,"ALABAMA RIVER CELLULOSE, LLC",2373 LENA LANDEGGER HWY,PERDUE HILL,AL,36470,31.580112,-87.490073,MONROE,322110,
1007917,110000589612.0,322110,"AA,C,TT","Pulp and Paper, Waste",X017,S (Stoker Boiler),Tier1/2/3,266.0,3397.0,62.5,365.05,31755.5,1007917,"ALABAMA RIVER CELLULOSE, LLC",2373 LENA LANDEGGER HWY,PERDUE HILL,AL,36470,31.580112,-87.490073,MONROE,322110,
1007917,110000589612.0,322110,"AA,C,TT","Pulp and Paper, Waste",X030,"ICI (Incinerator, commercial and industrial)",Tier1/2/3,7.7,1852.5,0.75,0.894,0.0,1007917,"ALABAMA RIVER CELLULOSE, LLC",2373 LENA LANDEGGER HWY,PERDUE HILL,AL,36470,31.580112,-87.490073,MONROE,322110,
1007917,110000589612.0,322110,"AA,C,TT","Pulp and Paper, Waste",Z008,S (Stoker Boiler),Tier1/2/3,504.0,57529.6,651.75,3755.098,325509.1,1007917,"ALABAMA RIVER CELLULOSE, LLC",2373 LENA LANDEGGER HWY,PERDUE HILL,AL,36470,31.580112,-87.490073,MONROE,322110,
1007917,110000589612.0,322110,"AA,C,TT","Pulp and Paper, Waste",Rental Boiler #1,"OB (Boiler, other)",Tier1/2/3,102.0,1440.2,0.75,0.894,0.0,1007917,"ALABAMA RIVER CELLULOSE, LLC",2373 LENA LANDEGGER HWY,PERDUE HILL,AL,36470,31.580112,-87.490073,MONROE,322110,
1007917,110000589612.0,322110,"AA,C,TT","Pulp and Paper, Waste",Rental Boiler #2,"OB (Boiler, other)",Tier1/2/3,102.0,1476.4,0.75,0.894,0.0,1007917,"ALABAMA RIVER CELLULOSE, LLC",2373 LENA LANDEGGER HWY,PERDUE HILL,AL,36470,31.580112,-87.490073,MONROE,322110,
1007917,110000589612.0,322110,"AA,C,TT","Pulp and Paper, Waste",X001,Chemical Recovery Furnace,,,19281.7,456.0,1188.126,,1007917,"ALABAMA RIVER CELLULOSE, LLC",2373 LENA LANDEGGER HWY,PERDUE HILL,AL,36470,31.580112,-87.490073,MONROE,322110,
1007917,110000589612.0,322110,"AA,C,TT","Pulp and Paper, Waste",X003,Pulp Mill Lime Kiln,,,42121.7,19.75,23.542,,1007917,"ALABAMA RIVER CELLULOSE, LLC",2373 LENA LANDEGGER HWY,PERDUE HILL,AL,36470,31.580112,-87.490073,MONROE,322110,
1007917,110000589612.0,322110,"AA,C,TT","Pulp and Paper, Waste",X012,Chemical Recovery Furnace,,,16388.1,597.75,1563.606,,1007917,"ALABAMA RIVER CELLULOSE, LLC",2373 LENA LANDEGGER HWY,PERDUE HILL,AL,36470,31.580112,-87.490073,MONROE,322110,
