FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,Source
110041343267.0,GERDAU AMERISTEEL CARTERSVILLE STEEL MILL,384 OLD GRASSDALE RD NE,CARTERSVILLE,GA,30121.0,34.242779,-84.797775,BARTOW COUNTY,331111,,1001103,GHGRP
110041343267.0,Gerdau Ameristeel US Inc.,384 Old Grassdale Rd,Cartersville,GA,30120,34.24277,-84.79763,Bartow,331221,,553311,NEI
110041343267.0,GERDAU AMERISTEEL CARTERSVILLE STEEL MILL,384 OLD GRASSDALE RD NE,CARTERSVILLE,GA,30121,34.242779,-84.797775,BARTOW,331110,,30120TLNTCPEEPL,TRI
110024425237.0,TIMKENSTEEL CORP (1576000613),"1835 DUEBER AVENUE, S.W.",CANTON,OH,44706.0,40.780505,-81.397259,STARK COUNTY,331111,,1003860,GHGRP
110024425237.0,TimkenSteel Corporation - Faircrest Steel Plant (1576222001),"1835 Dueber Avenue, S.W.",Canton,OH,44706,40.76805,-81.42639,Stark,331110,,13572711,NEI
110000599745.0,STRUCTURAL METALS INC,1 STEEL MILL ROAD,SEGUIN,TX,78155.0,29.574556,-98.032806,GUADALUPE COUNTY,331111,,1004259,GHGRP
110000599745.0,STRUCTURAL METALS INC,ONE STEEL MILL DR,SEGUIN,TX,78155,29.580917,-98.034639,GUADALUPE,331110,,78156STRCTPOBOX,TRI
110007846359.0,GERDAU AMERISTEEL,801 Gerdau Dr.,JACKSON,TN,38305.0,35.72409,-88.81766,MADISON COUNTY,331111,,1004493,GHGRP
110007846359.0,GERDAU LONG STEEL NORTH AMERICA - JACKSON MILL,801 GERDAU DRIVE,JACKSON,TN,38305,35.72409,-88.81766,MADISON,331110,,38305FLRDSUSHIG,TRI
110000366817.0,ABC COKE,ONE RAILROAD AVENUE,TARRANT,AL,35217.0,33.580769,-86.781281,JEFFERSON COUNTY,331111,,1004511,GHGRP
110000366817.0,DRUMMOND CO INC ABC COKE DIV,ONE RAILROAD AVE,TARRANT,AL,35217,33.580769,-86.781281,JEFFERSON,324199,,35217BCCKDRAILR,TRI
110022522279.0,"Allegheny & Tsingshan Stainless, LLC",952 Tenth Street,Midland,PA,15059.0,40.63537,-80.44903,BEAVER COUNTY,331111,,1004729,GHGRP
110022522279.0,JEWEL ACQUISITION LLC - MIDLAND PLANT,950 TENTH ST,MIDLAND,PA,15059,40.63537,-80.44903,BEAVER,331110,,15059JLSPC12THS,TRI
110000373480.0,CMC STEEL TENNESSEE,1919 TENNESSEE AVENUE,KNOXVILLE,TN,37921.0,35.97812,-83.95645,KNOX COUNTY,331111,,1006906,GHGRP
110000373480.0,"CMC Steel US, LLC - CMC Steel Tennessee",1919 Tennessee Avenue,Knoxville,TN,37921,35.978684,-83.955264,Knox,331110,,2898511,NEI
110000373480.0,CMC STEEL TENNESSEE,1919 TENNESSEE AVE,KNOXVILLE,TN,37921,35.97812,-83.95645,KNOX,331110,,37921FLRDS1919T,TRI
110000474987.0,Shultz Steel Company,5321 Firestone Blvd.,South Gate,CA,90280.0,33.951482,-118.174885,LOS ANGELES COUNTY,331221,,1011384,GHGRP
110000474987.0,SHULTZ STEEL CO,5321  FIRESTONE BLVD,SOUTH GATE,CA,90280,33.951482,-118.174885,Los Angeles,332112,,4083611,NEI
110000474987.0,SHULTZ STEEL CO,5321 E. FIRESTONE BOULEVARD,SOUTH GATE,CA,90280,33.951482,-118.174885,LOS ANGELES,332111,,90280SHLTZ5321F,TRI
110046475881.0,Titanium Metals Corporation,181 North Water Street,Henderson,NV,89015.0,36.039596,-114.993621,CLARK COUNTY,331419,,1012167,GHGRP
110046475881.0,TIMET (Titanium Metals),8000 West Lake Mead Drive,Henderson,NV,89015,36.04095,-114.99557,Clark,331410,,8177411,NEI
110000325050.0,NUCOR STEEL AUBURN INC,25 QUARRY ROAD,AUBURN,NY,13021,42.9526,-76.5731,Cayuga,331110,,7994811,NEI
110000325050.0,NUCOR STEEL AUBURN INC,25 QUARRY RD,AUBURN,NY,13021,42.9509,-76.57055,CAYUGA,331110,,13021BRNSTQUARR,TRI
110000325050.0,NUCOR STEEL AUBURN INC,25 QUARRY ROAD,AUBURN,NY,13021.0,42.9509,-76.57055,CAYUGA COUNTY,331111,,1006341,GHGRP
110000326772.0,TONAWANDA COKE CORP,3875 RIVER RD,TONAWANDA,NY,14150,42.983638,-78.92728,Erie,331110,,7762811,NEI
110000326772.0,TONAWANDA COKE CORP,3875 RIVER RD.,TONAWANDA,NY,14150.0,42.983638,-78.92728,ERIE COUNTY,324199,,1006875,GHGRP
110000328734.0,"ATI FLAT ROLLED PRODUCTS HOLDINGS, LLC/BRACKENRIDGE",100 RIVER RD,BRACKENRIDGE,PA,15014-1537,40.6081,-79.7291,Allegheny,331110,,7991611,NEI
110000328734.0,ATI FLAT ROLLED PRODUCTS HOLDINGS LLC,100 RIVER RD,BRACKENRIDGE,PA,15014,40.6081,-79.7291,ALLEGHENY,331110,,15014LLGHNRIVER,TRI
110000328734.0,BRACKENRIDGE PLANT,100 RIVER ROAD,BRACKENRIDGE,PA,15014.0,40.6081,-79.7291,ALLEGHENY COUNTY,331111,,1005003,GHGRP
110000328743.0,UNIVERSAL STAINLESS & ALLOY PROD/BRIDGEVILLE,600 MAYER ST,BRIDGEVILLE,PA,15017-2705,40.365268,-80.097299,Allegheny,331110,,8005811,NEI
110000328743.0,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,600 MAYER ST,BRIDGEVILLE,PA,15017,40.36682,-80.09976,ALLEGHENY,331221,,15017CYTMPMAYER,TRI
110000328743.0,UNIVERSAL STAINLESS BRIDGEVILLE PLT,600 MAYER STREET,BRIDGEVILLE,PA,15017.0,40.36682,-80.09976,ALLEGHENY COUNTY,331111,,1005423,GHGRP
110000329797.0,JESSOP STEEL LLC/WASHINGTON PLT,500 GREEN ST,WASHINGTON,PA,15301-2335,40.17308,-80.27442,Washington,331221,,4967911,NEI
110000329797.0,JESSOP STEEL LLC,500 GREEN ST,WASHINGTON,PA,15301,40.175905,-80.274784,WASHINGTON,331110,,15301JSSPS500GR,TRI
110000329797.0,"JESSOP STEEL, LLC WASHINGTON FACILITY",500 GREEN STREET,WASHINGTON,PA,15301.0,40.175905,-80.274784,WASHINGTON COUNTY,331111,,1004730,GHGRP
110000330188.0,LATROBE SPECIALTY METALS/ A CARPENTER CO,2626 LIGONIER ST,LATROBE,PA,15650-3246,40.30361,-79.37052,Westmoreland,331110,,4104211,NEI
110000330188.0,LATROBE SPECIALTY METALS,2626 LIGONIER ST,LATROBE,PA,15650,40.302598,-79.372804,WESTMORELAND,331110,,15650LTRBS2626L,TRI
110000330188.0,Carpenter Technology - Latrobe Operations,2626 LIGONIER STREET,LATROBE,PA,15650.0,40.302598,-79.372804,WESTMORELAND COUNTY,331111,,1004434,GHGRP
110000330650.0,NORTH AMERICAN HOGANAS INC/STONY CREEK PLT,111 HOGANAS WAY,HOLLSOPPLE,PA,15935-6416,40.192646,-78.933994,Somerset,331110,,5684911,NEI
110000330650.0,NORTH AMERICAN HOGANAS,111 HOGANAS WAY,HOLLSOPPLE,PA,15935,40.192646,-78.933994,SOMERSET,331110,,15935FRSTMRTE60,TRI
110000330650.0,North American Hoganas,111 Hoganas Way,Hollsopple,PA,15935.0,40.192646,-78.933994,SOMERSET COUNTY,331111,,1011242,GHGRP
110000331374.0,ELLWOOD NATL FORGE/IRVINE,1 FRONT ST,IRVINE,PA,16329-1801,41.83957,-79.26844,Warren,332111,,4967711,NEI
110000331374.0,ELLWOOD NATIONAL FORGE CO,1 FRONT ST,IRVINE,PA,16329,41.841555,-79.27005,WARREN,332111,,16329NTNLF1FRON,TRI
110000331374.0,ELLWOOD NATL FORGE,ONE FRONT ST,IRVINE,PA,16329.0,41.841555,-79.27005,WARREN COUNTY,331111,,1001673,GHGRP
110000332916.0,ARCELORMITTAL STEELTON LLC/STEELTON,215 S FRONT ST,STEELTON,PA,17113-2538,40.22988,-76.83691,Dauphin,331221,,7408311,NEI
110000332916.0,CLEVELAND-CLIFFS STEELTON LLC,215 S FRONT ST,STEELTON,PA,17113,40.226389,-76.848611,DAUPHIN,331110,,17113BTHLHFRONT,TRI
110000332916.0,Cleveland-Cliffs Steelton LLC,215 S FRONT ST,STEELTON,PA,17113.0,40.226389,-76.848611,DAUPHIN COUNTY,331111,,1004215,GHGRP
110000342889.0,RES dba Steel Dynamics Roanoke Bar Division,102 Westside Blvd Nw,Roanoke,VA,24038,37.27251,-79.99861,Roanoke city,331110,,6633511,NEI
110000342889.0,STEEL DYNAMICS INC ROANOKE BAR DIV,102 WESTSIDE BLVD,ROANOKE,VA,24017,37.27251,-79.99861,ROANOKE (CITY),331110,,24017RNKLC102WE,TRI
110000342889.0,ROANOKE ELECTRIC STEEL CORPORATION,102 WESTSIDE BOULEVARD,ROANOKE,VA,24017.0,37.27251,-79.99861,ROANOKE CITY,331111,,1000714,GHGRP
110000348589.0,ATI Specialty Materials - Monroe Plant,2020 Ashcraft Avenue,Monroe,NC,28110,34.984,-80.51337,Union,331491,,8032311,NEI
110000348589.0,ATI SPECIALTY MATERIALS - MONROE PLANT,2020 ASHCRAFT AVE,MONROE,NC,28110,34.98548,-80.517139,UNION,331492,,28111TLDYN2020A,TRI
110000348589.0,ATI Allvac - Monroe,2020 ASHCRAFT AVENUE,MONROE,NC,28110.0,34.984,-80.51337,UNION COUNTY,331419,,1006778,GHGRP
110000351887.0,CMC STEEL SOUTH CAROLINA,310 NEW STATE RD,CAYCE,SC,29033,33.962309,-81.05151,Lexington,331110,,4947711,NEI
110000351887.0,CMC STEEL SC,310 NEW STATE RD,CAYCE,SC,29033,33.963256,-81.049798,LEXINGTON,331110,,29033WNLCT310NE,TRI
110000351887.0,CMC Steel SC,310 New State Road,Cayce,SC,29033.0,33.962309,-81.05151,LEXINGTON COUNTY,331111,,1005346,GHGRP
110000353527.0,NUCOR STEEL BERKELEY,1455 HAGAN AVE,HUGER,SC,29450,33.004097,-79.8816,Berkeley,331110,,4953011,NEI
110000353527.0,NUCOR STEEL-BERKELEY,1455 HAGAN AVE,HUGER,SC,29450,33.004097,-79.8816,BERKELEY,331110,,29450NCRST1455H,TRI
