,TRIFD,FACILITY NAME,PRIMARY NAICS,NAICS 2,NAICS 3,NAICS 4,NAICS 5,NAICS 6,PARENT CO NAME,FRS ID,FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,Source,_merge
918,7440WBPNCS2551P,BPI INC-SINTERTEC DIV PLANT,327999,issues,issues,issues,issues,issues,BPI INC (BY PRODUCT INDUSTRIES INC),110046381955,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
934,7749WBNSLM158KA,KATY BAGGING FACILITY,327999,issues,issues,issues,issues,issues,CRH AMERICAS INC,110039188713,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
944,15120MGNTK800MA,PITTSBURGH ELECTRICAL INSULATION,327999,issues,issues,issues,issues,issues,issues,110001027816,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
965,45750MRTTNOHIOS,MARIETTA INDUSTRIAL ENTERPRISE S INC.,327999,issues,issues,issues,issues,issues,MARIETTA INDUSTRIAL ENTERPRISES INC,110008115397,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
968,17901WRLDRWALNU,WORLD RESOURCES CO,327999,issues,issues,issues,issues,issues,WORLD RESOURCES CO,110000334567,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
973,1513WBPNCM149NB,BPI INC-MCKEES ROCKS PA PLANT,327999,issues,issues,issues,issues,issues,BPI INC (BY PRODUCT INDUSTRIES INC),110063667884,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
981,1415WNFRXL36FIR,UNIFRAX I LLC,327999,issues,issues,issues,issues,issues,UNIFRAX I LLC,110001599850,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
990,53092THRMS10605,JBT CORP,327999,issues,issues,issues,issues,issues,issues,110000767821,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1002,16157MDSCMROUTE,CEMEX CONSTRUCTION MATERIALS ATLANTIC LLC,327310,issues,issues,issues,issues,issues,CEMEX INC,110000331221,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1018,06018MRCNS43CLA,ANCHOR AN OLDCASTLE CO,327999,issues,issues,issues,issues,issues,CRH AMERICAS INC,110012143625,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1026,2770WPLMST312PL,ARGOS READY MIX PLUM ST CONCRETE PLANT,327310,issues,issues,issues,issues,issues,ARGOS USA CORP,110018847836,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1027,59644GRYMN45MIL,GRAYMONT WESTERN US INC INDIAN CREEK LIME PRODUCTION,212312,issues,issues,issues,issues,issues,GRAYMONT LTD,110008058822,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1041,1462WGTSFC185BU,GATES FACILITY,212312,324121.0,issues,issues,issues,issues,CRH AMERICAS INC,110055497626,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1064,19013NRTHM1200W,EVONIK CORP,327999,issues,issues,issues,issues,issues,EVONIK INDUSTRIES,110000336100,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1071,28091BNSLMHWY74,ADAMS AN OLDCASTLE CO-LILESVILLE,327999,issues,issues,issues,issues,issues,CRH AMERICAS INC,110037983983,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1082,30318BLCRC2520P,ARGOS CEMENT LLC,327310,issues,issues,issues,issues,issues,ARGOS USA CORP,110000357569,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1095,4521WBNSLM5155F,OLDCASTLE APG - CINCINNATI,327999,issues,issues,issues,issues,issues,CRH AMERICAS INC,110046123798,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1097,1610WBPNCN1RCKW,BPI INC NEW CASTLE PLANT,327999,issues,issues,issues,issues,issues,BPI INC (BY PRODUCT INDUSTRIES INC),110059538139,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1102,55720SGNTR35ARC,USG INTERIORS LLC,327999,issues,issues,issues,issues,issues,USG CORP,110000426272,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1106,14304NRTNW6600W,SAINT GOBAIN INDUSTRIAL CERAMIC INC,327999,issues,issues,issues,issues,issues,SAINT-GOBAIN CORP,110000327423,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1110,11933BNSLM462GR,ANCHOR AN OLDCASTLE CO,327999,issues,issues,issues,issues,issues,CRH AMERICAS INC,110031001895,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1120,77803NRTNC1500I,SAINT-GOBAIN NORPRO,327999,issues,issues,issues,issues,issues,SAINT-GOBAIN CORP,110000464266,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1122,89883GRYMN15MIL,GRAYMONT WESTERN US INC PILOT PEAK LIME PRODUCTION,212312,issues,issues,issues,issues,issues,GRAYMONT LTD,110008061765,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1125,92025HNSNG55NTU,HANSON AGGREGATES PACIFIC SOUTHWEST INC,327310,issues,issues,issues,issues,issues,LEHIGH HANSON,110025333137,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1129,86434CHMCL25MIL,LHOIST NA OF ARIZONA INC - NELSON PLANT,212312,issues,issues,issues,issues,issues,LHOIST NA INC,110008061453,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1133,53019WSTRNN4520,WESTERN LIME EDEN FACILITY - LIME PRODUCTION,212312,issues,issues,issues,issues,issues,GRAYMONT LTD,110000593910,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1134,0810WSSRCC595MR,LEHIGH CEMENT CO.,327310,issues,issues,issues,issues,issues,LEHIGH HANSON INC,110069556260,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1140,01060SNTGB175IN,SAINT GOBAIN CERAMIC MATERIALS,327999,issues,issues,issues,issues,issues,SAINT-GOBAIN CORP,110002085671,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1141,16124MRCNS97MAI,ANCHOR AN OLDCASTLE CO,327999,issues,issues,issues,issues,issues,CRH AMERICAS INC,110001224602,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1143,7611WBNSLM921TR,HURST BAGGING FACILITY,327999,issues,issues,issues,issues,issues,CRH AMERICAS INC,110005145360,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
