Facility Id,FRS Id,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Unit Name,General Fuel Type,Specific Fuel Type,Other Fuel Name,Blend Fuel Name,Fuel Methane (CH4) emissions (mt CO2e),Fuel Nitrous Oxide (N2O) emissions (mt CO2e),FacilityID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC
1002074,110024422622.0,325193,C,Other,GP-Huron - 4 units.,Natural Gas,Natural Gas (Weighted U.S. Average),,,20.25,24.138,1002074,"ABE South Dakota, LLC - Huron",694 W PARK AVE NW,HURON,SD,57350,44.374508,-98.253288,BEADLE,325193,
1002074,110024422622.0,325193,C,Other,GP-Huron - 4 units.,Natural Gas,Natural Gas (Weighted U.S. Average),,,20.0,23.84,1002074,"ABE South Dakota, LLC - Huron",694 W PARK AVE NW,HURON,SD,57350,44.374508,-98.253288,BEADLE,325193,
1002074,110024422622.0,325193,C,Other,GP-Huron - 4 units.,Natural Gas,Natural Gas (Weighted U.S. Average),,,21.0,25.032,1002074,"ABE South Dakota, LLC - Huron",694 W PARK AVE NW,HURON,SD,57350,44.374508,-98.253288,BEADLE,325193,
1002074,110024422622.0,325193,"C,II","Other, Waste",GP-Huron - 4 units.,Natural Gas,Natural Gas (Weighted U.S. Average),,,20.0,23.84,1002074,"ABE South Dakota, LLC - Huron",694 W PARK AVE NW,HURON,SD,57350,44.374508,-98.253288,BEADLE,325193,
1002074,110024422622.0,325193,"C,II","Other, Waste",GP-Huron - 4 units.,Other,Other Biomass Gases,,,0.0,0.0,1002074,"ABE South Dakota, LLC - Huron",694 W PARK AVE NW,HURON,SD,57350,44.374508,-98.253288,BEADLE,325193,
1002074,110024422622.0,325193,"C,II","Other, Waste",GP-Huron - 4 units.,Natural Gas,Natural Gas (Weighted U.S. Average),,,20.25,24.138,1002074,"ABE South Dakota, LLC - Huron",694 W PARK AVE NW,HURON,SD,57350,44.374508,-98.253288,BEADLE,325193,
1002074,110024422622.0,325193,"C,II","Other, Waste",GP-Huron - 4 units.,Other,Other Biomass Gases,,,0.25,0.596,1002074,"ABE South Dakota, LLC - Huron",694 W PARK AVE NW,HURON,SD,57350,44.374508,-98.253288,BEADLE,325193,
1002074,110024422622.0,325193,"C,II","Other, Waste",GP-Huron - 4 units.,Other,Other Biomass Gases,,,0.25,0.894,1002074,"ABE South Dakota, LLC - Huron",694 W PARK AVE NW,HURON,SD,57350,44.374508,-98.253288,BEADLE,325193,
1002074,110024422622.0,325193,"C,II","Other, Waste",GP-Huron - 4 units.,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.0,2.384,1002074,"ABE South Dakota, LLC - Huron",694 W PARK AVE NW,HURON,SD,57350,44.374508,-98.253288,BEADLE,325193,
1002074,110024422622.0,325193,"C,II","Other, Waste",GP-Huron - 4 units.,Natural Gas,Natural Gas (Weighted U.S. Average),,,22.5,26.82,1002074,"ABE South Dakota, LLC - Huron",694 W PARK AVE NW,HURON,SD,57350,44.374508,-98.253288,BEADLE,325193,
