FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,GHG_QUANTITY,GHG_NAME
1002231,2020,"Quemetco, Inc.",0.0,Carbon Dioxide
1003508,2020,SANDERS LEAD COMPANY INCORPORATED,182356.4,Carbon Dioxide
1003590,2020,"Ecobat Resources New York, LLC",69327.6,Carbon Dioxide
1003794,2020,QUEMETCO INC,67611.1,Carbon Dioxide
1003951,2020,ENVIROFOCUS TECHNOLOGIES LLC,48694.0,Carbon Dioxide
1004345,2020,ELEMENT RESOURCES-GARFIELD FACILITY LLC,19743.6,Carbon Dioxide
1004989,2020,Forest City Facility LLC,17097.5,Carbon Dioxide
1006784,2020,BUICK RESOURCE RECYCLING FACILITY,69382.5,Carbon Dioxide
1006818,2020,EAST PENN LYONS SMELTER & BATTERY PLT,15760.0,Carbon Dioxide
1007731,2020,GOPHER RESOURCE LLC,65027.8,Carbon Dioxide
1011102,2020,"Clarios, LLC - Florence Recycling Center",33226.5,Carbon Dioxide
