FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,GHG_QUANTITY,GHG_NAME
1001154,2020,ITAFOS CONDA LLC,0.0,BIOGENIC CARBON DIOXIDE
1001154,2020,ITAFOS CONDA LLC,0.0,METHANE
1001154,2020,ITAFOS CONDA LLC,0.0,NITROUS OXIDE
1001154,2020,ITAFOS CONDA LLC,31250.7,CARBON DIOXIDE
1003087,2020,SIMPLOT PHOSPHATES,0.0,BIOGENIC CARBON DIOXIDE
1003087,2020,SIMPLOT PHOSPHATES,0.0,METHANE
1003087,2020,SIMPLOT PHOSPHATES,0.0,NITROUS OXIDE
1003087,2020,SIMPLOT PHOSPHATES,50010.0,CARBON DIOXIDE
1005035,2020,JR SIMPLOT COMPANY DON SIDING COMPLEX,0.0,BIOGENIC CARBON DIOXIDE
1005035,2020,JR SIMPLOT COMPANY DON SIDING COMPLEX,0.0,METHANE
1005035,2020,JR SIMPLOT COMPANY DON SIDING COMPLEX,0.0,NITROUS OXIDE
1005035,2020,JR SIMPLOT COMPANY DON SIDING COMPLEX,45214.1,CARBON DIOXIDE
1006242,2020,PCS PHOSPHATE COMPANY INCORPORATED,0.0,BIOGENIC CARBON DIOXIDE
1006242,2020,PCS PHOSPHATE COMPANY INCORPORATED,0.0,METHANE
1006242,2020,PCS PHOSPHATE COMPANY INCORPORATED,0.0,NITROUS OXIDE
1006242,2020,PCS PHOSPHATE COMPANY INCORPORATED,152847.2,CARBON DIOXIDE
1006467,2020,"WHITE SPRINGS AGRICULTURAL CHEMICAL, INC.",0.0,BIOGENIC CARBON DIOXIDE
1006467,2020,"WHITE SPRINGS AGRICULTURAL CHEMICAL, INC.",0.0,METHANE
1006467,2020,"WHITE SPRINGS AGRICULTURAL CHEMICAL, INC.",0.0,NITROUS OXIDE
1006467,2020,"WHITE SPRINGS AGRICULTURAL CHEMICAL, INC.",55026.3,CARBON DIOXIDE
1009708,2020,MOSAIC BARTOW FACILITY,0.0,BIOGENIC CARBON DIOXIDE
1009708,2020,MOSAIC BARTOW FACILITY,0.0,METHANE
1009708,2020,MOSAIC BARTOW FACILITY,0.0,NITROUS OXIDE
1009708,2020,MOSAIC BARTOW FACILITY,150913.8,CARBON DIOXIDE
1009709,2020,MOSAIC NEW WALES FACILITY,0.0,BIOGENIC CARBON DIOXIDE
1009709,2020,MOSAIC NEW WALES FACILITY,0.0,METHANE
1009709,2020,MOSAIC NEW WALES FACILITY,0.0,NITROUS OXIDE
1009709,2020,MOSAIC NEW WALES FACILITY,185511.3,CARBON DIOXIDE
1009711,2020,MOSAIC RIVERVIEW FACILITY,0.0,BIOGENIC CARBON DIOXIDE
1009711,2020,MOSAIC RIVERVIEW FACILITY,0.0,METHANE
1009711,2020,MOSAIC RIVERVIEW FACILITY,0.0,NITROUS OXIDE
1009711,2020,MOSAIC RIVERVIEW FACILITY,101242.3,CARBON DIOXIDE
1009794,2020,MOSAIC UNCLE SAM FACILITY,0.0,BIOGENIC CARBON DIOXIDE
1009794,2020,MOSAIC UNCLE SAM FACILITY,0.0,METHANE
1009794,2020,MOSAIC UNCLE SAM FACILITY,0.0,NITROUS OXIDE
1009794,2020,MOSAIC UNCLE SAM FACILITY,119841.4,CARBON DIOXIDE
