Facility Id,FRS Id,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Unit Name,General Fuel Type,Specific Fuel Type,Other Fuel Name,Blend Fuel Name,Fuel Methane (CH4) emissions (mt CO2e),Fuel Nitrous Oxide (N2O) emissions (mt CO2e),FacilityID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,UrbanRural
1004511,110000366817.0,324199,"C,Q",Metals,GP-Boilers,Natural Gas,Natural Gas (Weighted U.S. Average),,,5.75,6.854,1004511,ABC COKE,ONE RAILROAD AVENUE,TARRANT,AL,35217.0,33.580769,-86.781281,JEFFERSON COUNTY,331111,,
1004511,110000366817.0,324199,"C,Q",Metals,GP-Boilers,Other,Coke Oven Gas,,,10.25,25.628,1004511,ABC COKE,ONE RAILROAD AVENUE,TARRANT,AL,35217.0,33.580769,-86.781281,JEFFERSON COUNTY,331111,,
1004511,110000366817.0,324199,"C,Q",Metals,GP-Combustion Stacks,Other,Coke Oven Gas,,,28.0,69.732,1004511,ABC COKE,ONE RAILROAD AVENUE,TARRANT,AL,35217.0,33.580769,-86.781281,JEFFERSON COUNTY,331111,,
1004511,110000366817.0,324199,"C,Q",Metals,GP-Boilers,Natural Gas,Natural Gas (Weighted U.S. Average),,,4.25,5.066,1004511,ABC COKE,ONE RAILROAD AVENUE,TARRANT,AL,35217.0,33.580769,-86.781281,JEFFERSON COUNTY,331111,,
1004511,110000366817.0,324199,"C,Q",Metals,GP-Boilers,Other,Coke Oven Gas,,,12.5,31.29,1004511,ABC COKE,ONE RAILROAD AVENUE,TARRANT,AL,35217.0,33.580769,-86.781281,JEFFERSON COUNTY,331111,,
1004511,110000366817.0,324199,"C,Q",Metals,GP-Combustion Stacks,Other,Coke Oven Gas,,,27.5,68.242,1004511,ABC COKE,ONE RAILROAD AVENUE,TARRANT,AL,35217.0,33.580769,-86.781281,JEFFERSON COUNTY,331111,,
1004511,110000366817.0,324199,"C,Q",Metals,GP-Boilers,Natural Gas,Natural Gas (Weighted U.S. Average),,,3.25,3.874,1004511,ABC COKE,ONE RAILROAD AVENUE,TARRANT,AL,35217.0,33.580769,-86.781281,JEFFERSON COUNTY,331111,,
1004511,110000366817.0,324199,"C,Q",Metals,GP-Boilers,Other,Coke Oven Gas,,,16.0,39.634,1004511,ABC COKE,ONE RAILROAD AVENUE,TARRANT,AL,35217.0,33.580769,-86.781281,JEFFERSON COUNTY,331111,,
1004511,110000366817.0,324199,"C,Q",Metals,GP-Combustion Stacks,Other,Coke Oven Gas,,,23.75,59.004,1004511,ABC COKE,ONE RAILROAD AVENUE,TARRANT,AL,35217.0,33.580769,-86.781281,JEFFERSON COUNTY,331111,,
1004511,110000366817.0,331111,"C,Q",Metals,GP-Boilers,Natural Gas,Natural Gas (Weighted U.S. Average),,,3.0,3.576,1004511,ABC COKE,ONE RAILROAD AVENUE,TARRANT,AL,35217.0,33.580769,-86.781281,JEFFERSON COUNTY,331111,,
1004511,110000366817.0,331111,"C,Q",Metals,GP-Boilers,Other,Coke Oven Gas,,,16.25,39.932,1004511,ABC COKE,ONE RAILROAD AVENUE,TARRANT,AL,35217.0,33.580769,-86.781281,JEFFERSON COUNTY,331111,,
1004511,110000366817.0,331111,"C,Q",Metals,GP-Combustion Stacks,Other,Coke Oven Gas,,,21.25,52.746,1004511,ABC COKE,ONE RAILROAD AVENUE,TARRANT,AL,35217.0,33.580769,-86.781281,JEFFERSON COUNTY,331111,,
1004511,110000366817.0,331111,"C,Q",Metals,GP-Boilers,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.0,2.384,1004511,ABC COKE,ONE RAILROAD AVENUE,TARRANT,AL,35217.0,33.580769,-86.781281,JEFFERSON COUNTY,331111,,
1004511,110000366817.0,331111,"C,Q",Metals,GP-Boilers,Other,Coke Oven Gas,,,15.25,37.846,1004511,ABC COKE,ONE RAILROAD AVENUE,TARRANT,AL,35217.0,33.580769,-86.781281,JEFFERSON COUNTY,331111,,
1004511,110000366817.0,331111,"C,Q",Metals,GP-Combustion Stacks,Other,Coke Oven Gas,,,21.5,53.044,1004511,ABC COKE,ONE RAILROAD AVENUE,TARRANT,AL,35217.0,33.580769,-86.781281,JEFFERSON COUNTY,331111,,
1004511,110000366817.0,331111,"C,Q",Metals,GP-Boilers,Natural Gas,Natural Gas (Weighted U.S. Average),,,3.25,3.874,1004511,ABC COKE,ONE RAILROAD AVENUE,TARRANT,AL,35217.0,33.580769,-86.781281,JEFFERSON COUNTY,331111,,
1004511,110000366817.0,331111,"C,Q",Metals,GP-Boilers,Other,Coke Oven Gas,,,16.5,40.826,1004511,ABC COKE,ONE RAILROAD AVENUE,TARRANT,AL,35217.0,33.580769,-86.781281,JEFFERSON COUNTY,331111,,
1004511,110000366817.0,331111,"C,Q",Metals,GP-Combustion Stacks,Other,Coke Oven Gas,,,22.5,56.024,1004511,ABC COKE,ONE RAILROAD AVENUE,TARRANT,AL,35217.0,33.580769,-86.781281,JEFFERSON COUNTY,331111,,
1004511,110000366817.0,331111,"C,Q",Metals,GP-Boilers,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.75,2.086,1004511,ABC COKE,ONE RAILROAD AVENUE,TARRANT,AL,35217.0,33.580769,-86.781281,JEFFERSON COUNTY,331111,,
1004511,110000366817.0,331111,"C,Q",Metals,GP-Boilers,Other,Coke Oven Gas,,,20.25,50.362,1004511,ABC COKE,ONE RAILROAD AVENUE,TARRANT,AL,35217.0,33.580769,-86.781281,JEFFERSON COUNTY,331111,,
1004511,110000366817.0,331111,"C,Q",Metals,GP-Combustion Stacks,Other,Coke Oven Gas,,,26.5,65.858,1004511,ABC COKE,ONE RAILROAD AVENUE,TARRANT,AL,35217.0,33.580769,-86.781281,JEFFERSON COUNTY,331111,,
1004511,110000366817.0,331111,"C,Q",Metals,GP-Boilers,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.0,0.0,1004511,ABC COKE,ONE RAILROAD AVENUE,TARRANT,AL,35217.0,33.580769,-86.781281,JEFFERSON COUNTY,331111,,
1004511,110000366817.0,331111,"C,Q",Metals,GP-Boilers,Other,Coke Oven Gas,,,17.5,59.6,1004511,ABC COKE,ONE RAILROAD AVENUE,TARRANT,AL,35217.0,33.580769,-86.781281,JEFFERSON COUNTY,331111,,
1004511,110000366817.0,331111,"C,Q",Metals,GP-Combustion Stacks,Other,Coke Oven Gas,,,27.5,89.4,1004511,ABC COKE,ONE RAILROAD AVENUE,TARRANT,AL,35217.0,33.580769,-86.781281,JEFFERSON COUNTY,331111,,
1004511,110000366817.0,331111,"C,Q",Metals,GP-Boilers,Other,Coke Oven Gas,,,20.0,59.6,1004511,ABC COKE,ONE RAILROAD AVENUE,TARRANT,AL,35217.0,33.580769,-86.781281,JEFFERSON COUNTY,331111,,
1004511,110000366817.0,331111,"C,Q",Metals,GP-Combustion Stacks,Other,Coke Oven Gas,,,30.0,89.4,1004511,ABC COKE,ONE RAILROAD AVENUE,TARRANT,AL,35217.0,33.580769,-86.781281,JEFFERSON COUNTY,331111,,
