Facility Id,FRS Id,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Unit Name,Unit Type,Unit Reporting Method,Unit Maximum Rated Heat Input Capacity (mmBTU/hr),Unit CO2 emissions (non-biogenic) ,Unit Methane (CH4) emissions ,Unit Nitrous Oxide (N2O) emissions ,Unit Biogenic CO2 emissions (metric tons),FacilityID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC
1006845,110043799752.0,211120,C,Petroleum and Natural Gas Systems,Belridge Office - EPA [11-12-13],CH (Comfort heater),Tier1/2/3,6.48,356.2,0.25,0.298,0.0,1006845,Aera Energy Belridge,59231 Main Camp Road,McKittrick,CA,93251,35.45306,-119.719337,KERN,211111,
1006845,110043799752.0,211120,C,Petroleum and Natural Gas Systems,CP-BL-04,OCS (Other combustion source),Tier1/2/3,62.5,9518.1,4.5,5.364,0.0,1006845,Aera Energy Belridge,59231 Main Camp Road,McKittrick,CA,93251,35.45306,-119.719337,KERN,211111,
1006845,110043799752.0,211120,C,Petroleum and Natural Gas Systems,CP-BL-05,OCS (Other combustion source),Tier1/2/3,62.5,11106.6,5.25,6.258,0.0,1006845,Aera Energy Belridge,59231 Main Camp Road,McKittrick,CA,93251,35.45306,-119.719337,KERN,211111,
1006845,110043799752.0,211120,C,Petroleum and Natural Gas Systems,CP-BL-09,OCS (Other combustion source),Tier1/2/3,200.0,263022.4,124.0,147.808,0.0,1006845,Aera Energy Belridge,59231 Main Camp Road,McKittrick,CA,93251,35.45306,-119.719337,KERN,211111,
1006845,110043799752.0,211120,C,Petroleum and Natural Gas Systems,CP-BL-22,OCS (Other combustion source),Tier1/2/3,85.0,310996.7,146.5,174.628,0.0,1006845,Aera Energy Belridge,59231 Main Camp Road,McKittrick,CA,93251,35.45306,-119.719337,KERN,211111,
1006845,110043799752.0,211120,C,Petroleum and Natural Gas Systems,CP-BL-23,OCS (Other combustion source),Tier1/2/3,62.5,87667.4,41.25,49.17,0.0,1006845,Aera Energy Belridge,59231 Main Camp Road,McKittrick,CA,93251,35.45306,-119.719337,KERN,211111,
1006845,110043799752.0,211120,C,Petroleum and Natural Gas Systems,CP-BL-24,OCS (Other combustion source),Tier1/2/3,85.0,335376.1,158.0,188.336,0.0,1006845,Aera Energy Belridge,59231 Main Camp Road,McKittrick,CA,93251,35.45306,-119.719337,KERN,211111,
1006845,110043799752.0,211120,C,Petroleum and Natural Gas Systems,CP-BL-26,OCS (Other combustion source),Tier1/2/3,62.5,87314.5,41.25,49.17,0.0,1006845,Aera Energy Belridge,59231 Main Camp Road,McKittrick,CA,93251,35.45306,-119.719337,KERN,211111,
1006845,110043799752.0,211120,C,Petroleum and Natural Gas Systems,CP-BL-27,OCS (Other combustion source),Tier1/2/3,62.5,51845.5,24.5,29.204,0.0,1006845,Aera Energy Belridge,59231 Main Camp Road,McKittrick,CA,93251,35.45306,-119.719337,KERN,211111,
1006845,110043799752.0,211120,C,Petroleum and Natural Gas Systems,CP-BL-28,OCS (Other combustion source),Tier1/2/3,62.5,9800.5,4.5,5.364,0.0,1006845,Aera Energy Belridge,59231 Main Camp Road,McKittrick,CA,93251,35.45306,-119.719337,KERN,211111,
