FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,Source
110002380049.0,Lehigh Northeast Cement Company,313 WARREN STREET,GLENS FALLS,NY,12801,43.3064,-73.6208,Warren,327310,,1000290,GHGRP
110002380049.0,LEHIGH NORTHEAST CEMENT COMPANY,313 WARREN ST,GLENS FALLS,NY,12801,43.3,-73.62999999999998,Warren,32731,,8325311,NEI
110002380049.0,LEHIGH CEMENT CO LLC - GLENS FALLS PLANT,313 WARREN ST,GLENS FALLS,NY,12801,43.3086,-73.6195,WARREN,327310,,12801GLNSF313LO,TRI
110000766289.0,KENTUCKY SOLITE CORPORATION,1797 CORAL RIDGE RD.,Shephersville,KY,40165,38.0381,-85.7153,BULLITT,327999,,1002800,GHGRP
110000766289.0,Kentucky Solite Corp,1797 Coral Ridge Rd,Shepherdsville,KY,40109,38.0381,-85.7153,Bullitt,327992,,5868711,NEI
110064023667.0,Brooksville South Cement Plant,10311 CEMENT PLANT ROAD,BROOKSVILLE,FL,34601,28.582265,-82.430829,HERNANDO,327310,,1003303,GHGRP
110064023667.0,"CEMEX CONSTRUCTION MATERIALS FLORIDA,LLC",10311 CEMENT PLANT ROAD,BROOKSVILLE,FL,34601,28.5828,-82.41759999999998,Hernando,327310,,716011,NEI
110064023667.0,CEMEX CONSTR MATERIALS FL LLC,10311 CEMENT PLANT RD,BROOKSVILLE,FL,346018657,28.582265,-82.430829,HERNANDO,221122,,34601FLRDC10311,TRI
110043798744.0,LEHIGH CEMENT COMPANY LLC,180 N. Meridian Road,MITCHELL,IN,47446,38.739074,-86.45703,LAWRENCE,327310,,1003891,GHGRP
110043798744.0,LEHIGH CEMENT COMPANY LLC,180 N. Meridian Road,MITCHELL,IN,47446,38.7387,-86.4576,Lawrence,32731,,8225311,NEI
110043798744.0,LEHIGH CEMENT CO LLC,180 N MERIDIAN RD,MITCHELL,IN,47446,38.739074,-86.45703,LAWRENCE,327310,,47446LHGHP121NO,TRI
110012414128.0,HOLCIM (US) INC. DEVIL\S SLIDE PLANT,6055 EAST CROYDON ROAD,MORGAN,UT,84050,41.0633,-111.5317,MORGAN,327310,,1004131,GHGRP
110012414128.0,Holcim (US) Inc.: Devil's Slide Plant,6055 E. Croydon Rd.,Morgan,UT,84050,41.0595,-111.52,Morgan,32731,,8178611,NEI
110012414128.0,HOLCIM (US) INC DEVIL'S SLIDE PLANT,6055 E CROYDON RD,MORGAN,UT,84050,41.0633,-111.5317,MORGAN,327310,,84050HLNMN6055E,TRI
110000369360.0,Holcim (US) Inc,3051 Hamilton Boulevard,Theodore,AL,36582,30.5349,-88.1121,MOBILE,327310,,1004810,GHGRP
110000369360.0,Holcim Inc,3051 Hamilton Blvd,Theodore,AL,36582,30.5349,-88.1121,Mobile,327310,,985811,NEI
110000369360.0,HOLCIM (US) INC-THEODORE AL PLANT,3051 HAMILTON BLVD,THEODORE,AL,36582,30.5349,-88.1121,MOBILE,327992,,36590DLBSC3051H,TRI
110056963451.0,LONE STAR INDUSTRIES INC,3301 SOUTH COUNTY ROAD 150 W,GREENCASTLE,IN,46135,39.6111,-86.8791,PUTNAM,327310,,1005302,GHGRP
110056963451.0,"LONE STAR INDUSTRIES, INC",3301 SOUTH COUNTY ROAD 150 W,GREENCASTLE,IN,46135,39.6166,-86.8686,Putnam,32731,,7431611,NEI
110056963451.0,BUZZI UNICEM USA-GREENCASTLE PLANT,3301 S COUNTY RD 150 W,GREENCASTLE,IN,46135,39.616615,-86.868632,PUTNAM,327310,,46135LNSTRPUTNA,TRI
110000401459.0,ESSROC MATERIALS INC,3084 W 225 S,LOGANSPORT,IN,46947,40.734521,-86.433441,CASS,327310,,1006136,GHGRP
110000401459.0,ESSROC Cement Corp,3084 W CR 225 S,Logansport,IN,46947,40.7345,-86.4334,Cass,32731,,8224411,NEI
110000401459.0,LEHIGH CEMENT CO,STATE RD 25 SOUTH 3084 W CR. 225 S,LOGANSPORT,IN,46947,40.734521,-86.433441,CASS,327310,,46947CPLYCSTATE,TRI
110002030230.0,CORNING INCORPORATED - BLACKSBURG PLANT,3050 N FRANKLIN ST,CHRISTIANSBURG,VA,24073,37.17298,-80.42048,MONTGOMERY COUNTY,327999,,1006643,GHGRP
110002030230.0,Corning Inc Blacksburg Plt,3050 N Franklin St,Christiansburg,VA,24060,37.1771,-80.4178,Montgomery,327110,,5276211,NEI
110007383349.0,NORTHEAST SOLITE CORPORATION,962 OLD KINGS HIGHWAY,Saugerties,NY,12477,42.050189,-73.976795,ULSTER,327999,,1006653,GHGRP
110007383349.0,NORTHEAST SOLITE CORPORATION,962 OLD KINGS HWY,MT MARION,NY,12456,42.0502,-73.97679999999998,Ulster,327992,,8322311,NEI
110000860355.0,Alamo San Antonio Cement Plant,6055 West Green Mountain Road,San Antonio,TX,78266,29.610148,-98.367792,BEXAR COUNTY,327999,,1007208,GHGRP
110000860355.0,1604 PLANT,6055 W GREEN MOUNTAIN RD,SAN ANTONIO,TX,78201,29.609,-98.3747,Bexar,327310,,5631811,NEI
110000860355.0,ALAMO CEMENT CO,6055 W GREEN MOUNTAIN RD,SAN ANTONIO,TX,78266,29.61214,-98.375075,BEXAR,327310,,78266LMCMN6055W,TRI
110000585929.0,ARGOS USA -Martinsburg,1826 SOUTH QUEEN STREET,MARTINSBURG,WV,25401,39.443237,-77.968677,BERKELEY COUNTY,327310,,1007566,GHGRP
