FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,Source
110000609994.0,Miramar Energy Facility,6897 CONSOLIDATED WAY,SAN DIEGO,CA,92121.0,32.8769,-117.1664,San Diego,221112,,1000447,GHGRP
110000609994.0,SDG&E MIRAMAR,6875 CONSOLIDATED WY,SAN DIEGO,CA,92121,32.877688,-117.167841,San Diego,221113,,13561211,NEI
110040575981.0,"Midway Peaking, LLC",43627 WEST PANOCHE ROAD,FIREBAUGH,CA,93622.0,36.654,-120.5797,Fresno,221112,,1000545,GHGRP
110040575981.0,MIDWAY PEAKING LLC,43627 W PANOCHE RD,FIREBAUGH,CA,93622,36.655475,-120.579969,Fresno,221121,,17418611,NEI
110008138078.0,Gibbons Creek Switchyard,12824 FM244,ANDERSON,TX,77830.0,30.6167,-96.0778,Grimes,221112,,1001032,GHGRP
110008138078.0,GIBBONS CREEK,FM 244 2.5 MI N OF HWY 30; NEAR CARLOS,BRYAN,TX,77801,30.615019,-96.077758,Grimes,22111,,6436311,NEI
110008138078.0,GIBBONS CREEK STEAM ELECTRIC STATION,12824 FM 244,ANDERSON,TX,77830,30.619651,-96.081834,GRIMES,221112,,77830GBBNS25MIL,TRI
110000464426.0,San Miguel,6200 FM 3387,CHRISTINE,TX,78012.0,28.7044,-98.4781,Atascosa,221112,,1001040,GHGRP
110000464426.0,SAN MIGUEL ELECTRIC COOPERATIVE INC,6200 FM 3387,CHRISTINE,TX,78012,28.704455,-98.477218,ATASCOSA,221122,,78012SNMGL6200F,TRI
110015670521.0,Bayer CropScience LP - Luling Site,12501 S RIVER RD,LULING,LA,70070.0,29.92444,-90.352217,ST. CHARLES PARISH,325199,,1001989,GHGRP
110015670521.0,Monsanto Co - Luling Plant,12501 River Rd,Luling,LA,70070,29.92294,-90.35569,St. Charles,325320,,5608911,NEI
110015670521.0,BAYER CROPSCIENCE LP,12501 RIVER RD,LULING,LA,70070,29.92444,-90.352217,ST. CHARLES PARISH,325320,,70070MNSNTRIVER,TRI
110000374443.0,COVORO MINING SOLUTIONS LLC,2571 FITE ROAD,MEMPHIS,TN,38127.0,35.27213,-89.97894,SHELBY COUNTY,325188,,1002709,GHGRP
110000374443.0,E  I  Dupont De Nemours & Company  Inc,2571 Fite Road,Memphis,TN,38127,35.267215,-89.977692,Shelby,325180,,4963911,NEI
110000374443.0,COVORO MINING SOLUTIONS LLC,2571 FITE RD,MEMPHIS,TN,38127,35.27213,-89.97894,SHELBY,325180,,38127DPNTM2571F,TRI
110000481979.0,J R SIMPLOT COMPANY,12688 S. COLORADO AVE.,HELM,CA,93627.0,36.551156,-120.113717,FRESNO COUNTY,325311,,1003636,GHGRP
110000481979.0,J R SIMPLOT COMPANY,12688 S COLORADO AVE,HELM,CA,93627,36.549,-120.107,Fresno,331313,,13865911,NEI
110000481979.0,J R SIMPLOT CO,12688 S COLORADO AVE,HELM,CA,93627,36.551156,-120.113717,FRESNO,325311,,93627JRSMP12688,TRI
