FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,Source
110022882585.0,CalPeak Power - Border LLC,2060 SANYO AVE,SAN DIEGO,CA,92154,32.5622,-116.9433,San Diego,221112,,1000065,GHGRP
110022882585.0,CALPEAK POWER BORDER LLC,2060 SANYO AV,SAN DIEGO,CA,92154,32.564,-116.941,San Diego,221118,,10097111,NEI
110001187377.0,Cuyamaca Energy Facility,200 NORTH JOHNSON AVE,EL CAJON,CA,92020,32.7971,-116.972,San Diego,221112,,1000067,GHGRP
110001187377.0,CALPEAK POWER EL CAJON LLC,200 JOHNSON AV N,EL CAJON,CA,92020,32.7963,-116.971,San Diego,221118,,10099011,NEI
110001187377.0,CABRILLO POWER II LLC EL CAJON GT,800 MAIN ST W,EL CAJON,CA,92020,32.795,-116.952,San Diego,221118,,3371411,NEI
110006547870.0,"Wallingford Energy, LLC",115 JOHN ST,WALLINGFORD,CT,6460,41.4486,-72.8358,New Haven,221112,,1000069,GHGRP
110006547870.0,Wallingford Energy LLC,115 JOHN ST,WALLINGFORD,CT,None,41.4475,-72.8356,New Haven,2211,,14624011,NEI
110013729251.0,Sunrise Power Company,12857 SUNRISE ROAD,FELLOWS,CA,93224,35.2097,-119.585,Kern,221112,,1000102,GHGRP
110013729251.0,SUNRISE POWER COMPANY,12857 SUNRISE POWER ROAD,FELLOWS,CA,93224,35.2097,-119.585,Kern,221118,,361111,NEI
110012174627.0,Osprey Energy Center,1651 W DERBY AVE,AUBURNDALE,FL,33823,28.0525,-81.8083,Polk,221112,,1000107,GHGRP
110012174627.0,"CALPINE CONSTRUCTION FINANCE COMPANY, LP",1651 West Derby Avenue,AUBURNDALE,FL,33823,28.0533,-81.81189999999998,Polk,2211,,9740311,NEI
110035803262.0,Midulla Generating Station,6697 COUNTY ROAD 663,BOWLING GREEN,FL,33834,27.6417,-81.9625,Hardee,221112,,1000110,GHGRP
110035803262.0,"SEMINOLE ELECTRIC COOPERATIVE, INC.",6697 COUNTY ROAD 663,BOWLING GREEN,FL,None,27.6419,-81.9629,Hardee,2211,,4390111,NEI
110021090905.0,"West Valley Power, LLC",5935 WEST 4700 SOUTH,WEST VALLEY CITY,UT,84170,40.6663,-112.031,Salt Lake,221112,,1000117,GHGRP
110021090905.0,"CER Generation II, LLC: West Valley Power Plant",5935 West 4700 South,West Valley City,UT,84128,40.6645,-112.03,Salt Lake,221118,,7684911,NEI
110012236507.0,Pastoria Energy Facility,39789 EDMONSTON PUMPING PLANT,LEBEC,CA,93243,34.9556,-118.844,Kern,221112,,1000133,GHGRP
110012236507.0,"PASTORIA ENERGY FACILITY, LLC",39789 EDMONSTON PUMPING PLANT RD,LEBEC,CA,93243,34.9566,-118.844,Kern,221118,,10288711,NEI
110024419244.0,Chuck Lenzie Generating Station,11405 US HIGHWAY 93,APEX,NV,89124,36.3853,-114.9228,Clark,221112,,1000150,GHGRP
110024419244.0,Nevada Power (Chuck Lenzie),11405 U. S. Highway 93,Las Vegas,NV,89124,36.3839,-114.922,Clark,22111,,12768311,NEI
110001187876.0,Redding Power Plant,17120 CLEAR CREEK ROAD,REDDING,CA,96001,40.5083,-122.4253,Shasta,221112,,1000161,GHGRP
110001187876.0,REDDING POWER PLANT,17120 CLEAR CREEK ROAD,REDDING,CA,96001,40.5089,-122.424,Shasta,221118,,1549311,NEI
110007129419.0,DON HENRY POWER CENTER,110 NORTH MARIAN ROAD,HASTINGS,NE,68901,40.583086,-98.420023,ADAMS,221112,,1000199,GHGRP
110007129419.0,Don Henry Power Center,110 N Marian Rd,Hastings,NE,68901,40.5835,-98.4203,Adams,926130,,5099011,NEI
110008694975.0,Lakefield Junction Generating,2159 20TH AVE,TRIMONT,MN,56176,43.7984,-94.8415,Martin,221112,,1000203,GHGRP
110008694975.0,Great River Energy - Lakefield Junction,2159 20th Ave,Trimont,MN,56176,43.7986,-94.8414,Martin,221122,,8482611,NEI
110000422524.0,French Island,200 SOUTH BAINBRIDGE STREET,LA CROSSE,WI,54603,43.8298,-91.26,La Crosse,221112,,1000219,GHGRP
110000422524.0,Xcel Energy-French Island Generating Plant,200 Bainbridge St,La Crosse,WI,54603,43.8291,-91.2597,La Crosse,221112,,4958811,NEI
110000422524.0,FRENCH ISLAND PLANT,200 S BAINBRIDGE ST,LA CROSSE,WI,54603,43.8291,-91.2597,LA CROSSE,221119,,54603NRTHR200SB,TRI
110007353773.0,Alfred L Pierce Generating Station,195 EAST ST,WALLINGFORD,CT,6492,41.4485,-72.834,New Haven,221112,,1000221,GHGRP
110007353773.0,PIERCE GENERATING STATION (Wallingford),"195 EAST ST, PIERCE STATION",WALLINGFORD,CT,None,41.4475,-72.8344,New Haven,2211,,14624411,NEI
110022568531.0,"Edgecombe Genco, LLC",6358 OLD BATTLEBORO RD 27809,BATTLEBORO,NC,27809,36.0378,-77.7542,Edgecombe,221112,,1000231,GHGRP
110022568531.0,"Edgecombe Genco, LLC",6358 Old Battleboro Road,Battleboro,NC,27809,36.0377,-77.75279999999998,Edgecombe,221118,,8124311,NEI
110022568531.0,EDGECOMBE GENCO LLC,6358 OLD BATTLEBORO RD,BATTLEBORO,NC,27809,36.03546,-77.74915,EDGECOMBE,221112,,27809CGNTRRTE2S,TRI
110013372974.0,Sundance Power Plant,2060 SUNDANCE ROAD,CASA GRANDE,AZ,85228,32.9285,-111.5899,Pinal,221112,,1000237,GHGRP
110013372974.0,Sundance Power Plant,2060 W. Sundance Rd.,Casa Grande,AZ,85122,32.9217,-111.588,Pinal,22111,,1032711,NEI
110002400731.0,"Optim Energy Altura Cogen, LLC",2330 SHELDON ROAD,CHANNELVIEW,TX,77530,29.8169,-95.1086,Harris,221112,,1000255,GHGRP
110002400731.0,ALTURA COGEN,2330 SHELDON RD,CHANNELVIEW,TX,77530,29.8163,-95.1077,Harris,221121,,6429411,NEI
110027833441.0,Walter M. Higgins III Generating Station,1275 E PRIMM BLVD,PRIMM,NV,89019,35.6139,-115.3561,Clark,221112,,1000278,GHGRP
