FacilityID,FlowName,Compartment,FlowAmount,Unit,DataReliability,Process,ProcessType,Source,FacilityName,Address,City,Year,State,Zip,Latitude,Longitude,County,NAICS,SIC,SCC,code description,data category,scc level one,scc level two,scc level three,scc level four,sector,short name,status,tier 1 code,tier 1 description,tier 2 code,tier 2 description,tier 3 code,tier 3 description,FRS_ID,FlowChemIdentifier
3679111,2-Methylnaphthalene,air,0.0128570575839552,kg,2.0,10200601,SCC,NEI,Weyerhaeuser NR Port Wentworth,1 Bonnybridge Road,Port Wentworth,2017,GA,31407,32.15603,-81.1585,Chatham,322110,,10200601,,Point,External Combustion,Industrial: Boilers,Natural Gas,> 100 Million BTU/hr,"Fuel Comb - Industrial Boilers, ICEs - Natural Gas",ExComb Ind NatGas >100MillionBTU/hr,Active,2,Fuel Comb. Industrial,3,Gas,1,Natural,110005670336.0,7419-61-6
3679111,Acetaldehyde,air,4214.32670967,kg,3.0,10200902,SCC,NEI,Weyerhaeuser NR Port Wentworth,1 Bonnybridge Road,Port Wentworth,2017,GA,31407,32.15603,-81.1585,Chatham,322110,,10200902,,Point,External Combustion,Industrial: Boilers,Wood/Bark Waste,Wood/Bark-fired Boiler,"Fuel Comb - Industrial Boilers, ICEs - Biomass",ExComb Ind Wood/BarkWaste Wood/Bark-firedBoiler,Active,2,Fuel Comb. Industrial,4,Other,1,Wood/Bark Waste,110005670336.0,75-07-0
3679111,Acetaldehyde,air,1857.0071627800005,kg,3.0,30704002,SCC,NEI,Weyerhaeuser NR Port Wentworth,1 Bonnybridge Road,Port Wentworth,2017,GA,31407,32.15603,-81.1585,Chatham,322110,,30704002,,Point,Industrial Processes,Pulp and Paper and Wood Products,Bulk Handling and Storage - Wood/Bark,Stockpiles,Industrial Processes - Storage and Transfer,PulpPaperWoodProd BarkBulkHandlngStor Stockpiles,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,110005670336.0,75-07-0
3679111,Ammonia,air,20729.171309,kg,3.0,30700105,SCC,NEI,Weyerhaeuser NR Port Wentworth,1 Bonnybridge Road,Port Wentworth,2017,GA,31407,32.15603,-81.1585,Chatham,322110,,30700105,,Point,Industrial Processes,Pulp and Paper and Wood Products,Sulfate (Kraft) Pulping,Smelt Dissolving Tank,Industrial Processes - Pulp & Paper,PulpPaperWoodProd SulfatPulpg SmeltDissolvingTank,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",1,Sulfate (Kraft) Pulping,110005670336.0,15194-15-7
3679111,Ammonia,air,172.3651006,kg,3.0,30700117,SCC,NEI,Weyerhaeuser NR Port Wentworth,1 Bonnybridge Road,Port Wentworth,2017,GA,31407,32.15603,-81.1585,Chatham,322110,,30700117,,Point,Industrial Processes,Pulp and Paper and Wood Products,Sulfate (Kraft) Pulping,Venting of condensate stripper off-gases,Industrial Processes - Pulp & Paper,PulpPaperWoodProd SulfatPulpg SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",1,Sulfate (Kraft) Pulping,110005670336.0,15194-15-7
3679111,Ammonia,air,6812.9573974,kg,3.0,30700122,SCC,NEI,Weyerhaeuser NR Port Wentworth,1 Bonnybridge Road,Port Wentworth,2017,GA,31407,32.15603,-81.1585,Chatham,322110,,30700122,,Point,Industrial Processes,Pulp and Paper and Wood Products,Sulfate (Kraft) Pulping,Causticizing: Miscellaneous,Industrial Processes - Pulp & Paper,PulpPaperWoodProd SulfatPulpg CausticizingMisc,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",1,Sulfate (Kraft) Pulping,110005670336.0,15194-15-7
3679111,Ammonia,air,11203.731539,kg,3.0,30700123,SCC,NEI,Weyerhaeuser NR Port Wentworth,1 Bonnybridge Road,Port Wentworth,2017,GA,31407,32.15603,-81.1585,Chatham,322110,,30700123,,Point,Industrial Processes,Pulp and Paper and Wood Products,Sulfate (Kraft) Pulping,Lime Slaker Vent,Industrial Processes - Pulp & Paper,PulpPaperWoodProd SulfatPulpg LimeSlakerVent,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",1,Sulfate (Kraft) Pulping,110005670336.0,15194-15-7
3679111,Arsenic,air,0.1074482669516256,kg,2.0,10200601,SCC,NEI,Weyerhaeuser NR Port Wentworth,1 Bonnybridge Road,Port Wentworth,2017,GA,31407,32.15603,-81.1585,Chatham,322110,,10200601,,Point,External Combustion,Industrial: Boilers,Natural Gas,> 100 Million BTU/hr,"Fuel Comb - Industrial Boilers, ICEs - Natural Gas",ExComb Ind NatGas >100MillionBTU/hr,Active,2,Fuel Comb. Industrial,3,Gas,1,Natural,110005670336.0,7784-42-1
3679111,Benzene,air,0.7446807375238,kg,2.0,10200601,SCC,NEI,Weyerhaeuser NR Port Wentworth,1 Bonnybridge Road,Port Wentworth,2017,GA,31407,32.15603,-81.1585,Chatham,322110,,10200601,,Point,External Combustion,Industrial: Boilers,Natural Gas,> 100 Million BTU/hr,"Fuel Comb - Industrial Boilers, ICEs - Natural Gas",ExComb Ind NatGas >100MillionBTU/hr,Active,2,Fuel Comb. Industrial,3,Gas,1,Natural,110005670336.0,27271-55-2
3679111,Beryllium,air,0.0015420413300255,kg,2.0,30700106,SCC,NEI,Weyerhaeuser NR Port Wentworth,1 Bonnybridge Road,Port Wentworth,2017,GA,31407,32.15603,-81.1585,Chatham,322110,,30700106,,Point,Industrial Processes,Pulp and Paper and Wood Products,Sulfate (Kraft) Pulping,Lime Kiln,Industrial Processes - Pulp & Paper,PulpPaperWoodProd SulfatPulpg LimeKiln,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",1,Sulfate (Kraft) Pulping,110005670336.0,7440-41-7
3679111,Cadmium,air,0.5907103678850528,kg,2.0,10200601,SCC,NEI,Weyerhaeuser NR Port Wentworth,1 Bonnybridge Road,Port Wentworth,2017,GA,31407,32.15603,-81.1585,Chatham,322110,,10200601,,Point,External Combustion,Industrial: Boilers,Natural Gas,> 100 Million BTU/hr,"Fuel Comb - Industrial Boilers, ICEs - Natural Gas",ExComb Ind NatGas >100MillionBTU/hr,Active,2,Fuel Comb. Industrial,3,Gas,1,Natural,110005670336.0,81271-94-5
3679111,Cadmium,air,0.0003855103325063,kg,2.0,30700106,SCC,NEI,Weyerhaeuser NR Port Wentworth,1 Bonnybridge Road,Port Wentworth,2017,GA,31407,32.15603,-81.1585,Chatham,322110,,30700106,,Point,Industrial Processes,Pulp and Paper and Wood Products,Sulfate (Kraft) Pulping,Lime Kiln,Industrial Processes - Pulp & Paper,PulpPaperWoodProd SulfatPulpg LimeKiln,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",1,Sulfate (Kraft) Pulping,110005670336.0,81271-94-5
