FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,GHG_QUANTITY,GHG_NAME
1000084,2017,SEMINOLE (136),0.0,BIOGENIC CARBON DIOXIDE
1000084,2017,SEMINOLE (136),0.0,CARBON DIOXIDE
1000084,2017,SEMINOLE (136),0.0,NITROUS OXIDE
1000084,2017,SEMINOLE (136),610.35,METHANE
1000093,2017,MOMENTIVE PERFORMANCE MATERIALS,0.0,BIOGENIC CARBON DIOXIDE
1000093,2017,MOMENTIVE PERFORMANCE MATERIALS,0.0,CARBON DIOXIDE
1000093,2017,MOMENTIVE PERFORMANCE MATERIALS,0.0,NITROUS OXIDE
1000093,2017,MOMENTIVE PERFORMANCE MATERIALS,40.22,METHANE
1000159,2017,US STEEL (FAIRFIELD WORKS),0.0,BIOGENIC CARBON DIOXIDE
1000159,2017,US STEEL (FAIRFIELD WORKS),0.0,CARBON DIOXIDE
1000159,2017,US STEEL (FAIRFIELD WORKS),0.0,NITROUS OXIDE
1000159,2017,US STEEL (FAIRFIELD WORKS),2033.95,METHANE
1000166,2017,"WESTROCK KRAFT PAPER, LLC",0.0,BIOGENIC CARBON DIOXIDE
1000166,2017,"WESTROCK KRAFT PAPER, LLC",0.0,CARBON DIOXIDE
1000166,2017,"WESTROCK KRAFT PAPER, LLC",0.0,NITROUS OXIDE
1000166,2017,"WESTROCK KRAFT PAPER, LLC",1325.0,METHANE
1000228,2017,INTERNATIONAL PAPER - NEW BERN MILL,0.0,BIOGENIC CARBON DIOXIDE
1000228,2017,INTERNATIONAL PAPER - NEW BERN MILL,0.0,CARBON DIOXIDE
1000228,2017,INTERNATIONAL PAPER - NEW BERN MILL,0.0,NITROUS OXIDE
1000228,2017,INTERNATIONAL PAPER - NEW BERN MILL,564.3,METHANE
1000229,2017,DOMTAR PAPER COMPANY LLC - PLYMOUTH,0.0,BIOGENIC CARBON DIOXIDE
1000229,2017,DOMTAR PAPER COMPANY LLC - PLYMOUTH,0.0,CARBON DIOXIDE
1000229,2017,DOMTAR PAPER COMPANY LLC - PLYMOUTH,0.0,NITROUS OXIDE
1000229,2017,DOMTAR PAPER COMPANY LLC - PLYMOUTH,1059.12,METHANE
1000230,2017,BLUE RIDGE PAPER PRODUCTS LLC,0.0,BIOGENIC CARBON DIOXIDE
1000230,2017,BLUE RIDGE PAPER PRODUCTS LLC,0.0,CARBON DIOXIDE
1000230,2017,BLUE RIDGE PAPER PRODUCTS LLC,0.0,NITROUS OXIDE
1000230,2017,BLUE RIDGE PAPER PRODUCTS LLC,2672.24,METHANE
1000232,2017,EASTMAN CHEMICAL COMPANY,0.0,BIOGENIC CARBON DIOXIDE
1000232,2017,EASTMAN CHEMICAL COMPANY,0.0,CARBON DIOXIDE
1000232,2017,EASTMAN CHEMICAL COMPANY,0.0,NITROUS OXIDE
1000232,2017,EASTMAN CHEMICAL COMPANY,9321.42,METHANE
