FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,GHG_QUANTITY,GHG_NAME
1002231,2017,"Quemetco, Inc.",0.0,Carbon Dioxide
1003508,2017,SANDERS LEAD COMPANY INCORPORATED,197232.3,Carbon Dioxide
1003590,2017,"Ecobat Resources New York, LLC",57066.5,Carbon Dioxide
1003794,2017,QUEMETCO INC,42762.2,Carbon Dioxide
1003951,2017,ENVIROFOCUS TECHNOLOGIES LLC,34898.0,Carbon Dioxide
1004345,2017,ELEMENT RESOURCES-GARFIELD FACILITY LLC,29370.2,Carbon Dioxide
1004989,2017,Forest City Facility LLC,18221.3,Carbon Dioxide
1006784,2017,BUICK RESOURCE RECYCLING FACILITY,70124.5,Carbon Dioxide
1006818,2017,EAST PENN LYONS SMELTER & BATTERY PLT,23791.0,Carbon Dioxide
1007731,2017,GOPHER RESOURCE LLC,170037.1,Carbon Dioxide
1011102,2017,"Clarios, LLC - Florence Recycling Center",29492.4,Carbon Dioxide
