FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,GHG_QUANTITY,GHG_NAME
1000025,2017,PLACID REFINING CO LLC - PORT ALLEN REFINERY,0.0,Biogenic Carbon dioxide
1000025,2017,PLACID REFINING CO LLC - PORT ALLEN REFINERY,3.113,Nitrous Oxide
1000025,2017,PLACID REFINING CO LLC - PORT ALLEN REFINERY,33.07,Methane
1000025,2017,PLACID REFINING CO LLC - PORT ALLEN REFINERY,205088.2,Carbon Dioxide
1000099,2017,Robinson Refinery,0.0,Biogenic Carbon dioxide
1000099,2017,Robinson Refinery,2.915,Nitrous Oxide
1000099,2017,Robinson Refinery,433.71,Methane
1000099,2017,Robinson Refinery,437396.6,Carbon Dioxide
1000343,2017,Lemont Refinery,0.0,Biogenic Carbon dioxide
1000343,2017,Lemont Refinery,3.563,Nitrous Oxide
1000343,2017,Lemont Refinery,70.24,Methane
1000343,2017,Lemont Refinery,602767.6,Carbon Dioxide
1000411,2017,Lima Refinery,0.0,Biogenic Carbon dioxide
1000411,2017,Lima Refinery,3.1,Nitrous Oxide
1000411,2017,Lima Refinery,419.09,Methane
1000411,2017,Lima Refinery,450641.9,Carbon Dioxide
1001056,2017,Toledo Refining Company,0.0,Biogenic Carbon dioxide
1001056,2017,Toledo Refining Company,4.054,Nitrous Oxide
1001056,2017,Toledo Refining Company,100.44,Methane
1001056,2017,Toledo Refining Company,683595.4,Carbon Dioxide
1001261,2017,Philadelphia Refinery,0.0,Biogenic Carbon dioxide
1001261,2017,Philadelphia Refinery,8.96,Nitrous Oxide
1001261,2017,Philadelphia Refinery,246.22,Methane
1001261,2017,Philadelphia Refinery,1494119.0,Carbon Dioxide
1001804,2017,MARTINEZ REFINING COMPANY LLC,0.0,Biogenic Carbon dioxide
1001804,2017,MARTINEZ REFINING COMPANY LLC,3.433,Nitrous Oxide
1001804,2017,MARTINEZ REFINING COMPANY LLC,1586.16,Methane
1001804,2017,MARTINEZ REFINING COMPANY LLC,634261.2,Carbon Dioxide
1001824,2017,PHILLIPS 66 CO - ALLIANCE REFINERY,0.0,Biogenic Carbon dioxide
1001824,2017,PHILLIPS 66 CO - ALLIANCE REFINERY,6.518,Nitrous Oxide
