,TRIFD,FACILITY NAME,PRIMARY NAICS,NAICS 2,NAICS 3,NAICS 4,NAICS 5,NAICS 6,PARENT CO NAME,FRS ID,FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,Source,_merge
15,6881WVNTNR213HA,AURORA WEST LLC,325193,issues,issues,issues,issues,issues,AURORA COOPERATIVE ETHANOL LLC,110046120167.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
57,2386WPPMTT71S6T,GREEN PLAINS HOPEWELL LLC,325193,issues,issues,issues,issues,issues,GREEN PLAINS RENEWABLE ENERGY INC,110040513414.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
72,6712WPRTTN1333N,PRATT ENERGY LLC,325193,issues,issues,issues,issues,issues,issues,110030566448.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
78,7933WDMNDT13SFM,DIAMOND ETHANOL LLC,325193,issues,issues,issues,issues,issues,CONESTOGA ENERGY PARTNERS LLC,110054184235.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
85,93637PCFCT3147A,PACIFIC ETHANOL MADERA LLC,325193,issues,issues,issues,issues,issues,ALTO INGREDIENTS INC,110027254986.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
96,4381WCSHCT18137,THREE RIVERS ENERGY LLC,325193,issues,issues,issues,issues,issues,LAKEVIEW ENERGY LLC,110039204358.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
100,1683WPNNSY25TEC,PENNSYLVANIA GRAIN PROCESSING LLC,325193,issues,issues,issues,issues,issues,issues,110035857775.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
108,6885WCHFTH1111E,CHIEF ETHANOL FUELS INC.,325193,issues,issues,issues,issues,issues,CHIEF INDUSTRIES INC,110069243278.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
110,5848WDKTSP33619,DAKOTA SPIRIT AGENERGY LLC,325193,issues,issues,issues,issues,issues,MIDWEST AGENERY GROUP,110064375386.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
160,5053WPTDSM38484,POET-DSM PROJECT LIBERTY LLC,325193,issues,issues,issues,issues,issues,POET-DSM PROJECT LIBERTY LLC,110059809881.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
164,4804WMRYSV251BU,MARYSVILLE ETHANOL LLC,325193,issues,issues,issues,issues,issues,issues,110056968651.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
173,5020WDPNTC59219,DUPONT CELLULOSIC ETHANOL,325193,issues,issues,issues,issues,issues,E I DU PONT DE NEMOURS & CO,110045328873.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
175,40065PRLLH11ISA,GREENFIELD GLOBAL USA INC.,325193,424690.0,issues,issues,issues,issues,issues,110000377930.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
176,40210PRLLL1620B,PARALLEL PRODUCTS OF KENTUCKY,325193,issues,issues,issues,issues,issues,PARALLEL ENVIRONMENTAL SERVICES,110008057057.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
177,91739SLPRL12281,PARALLEL PRODUCTS OF CALIFORNIA,325193,issues,issues,issues,issues,issues,ERP ENVIRONMENTAL,110001167460.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
178,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,110000376502.0,ERGON BIOFUELS LLC,1833 HAINING RD.,VICKSBURG,MS,39180,32.389246,-90.895446,WARREN,325199,nan,39180BNGCR1833H,TRI,right_only
179,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,110017436130.0,CARGILL CORN MILLING,17540 MONROE-WAPELLO ROAD,EDDYVILLE,IA,52553,41.14481,-92.63579,MONROE,311221,nan,52553CRGLLRR1CO,TRI,right_only
180,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,110033219078.0,DIDION ETHANOL LLC,N7088 STATE HWY 146,CAMBRIA,WI,53923,43.53731,-89.10315,COLUMBIA,325193,nan,5392WDDNTHN788S,TRI,right_only
181,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,110000595035.0,ADM CORN PROCESSING,12868 COUNTY RD 9,WALHALLA,ND,582820709,48.910797,-97.888743,PEMBINA,325193,nan,58282DMCRNCOUNT,TRI,right_only
